,username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
172658,Milko H,2013,243,748,35-49,H,suisse,{},,,,,,,
172778,gripen73,2009,26,26,None,None,suede,"{'Europeenne': 2, 'Suisse': 1, 'Pub': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Irlandaise': 1, 'Cafe': 1, 'Bar': 1}",4.04,4.0,3.86,3.71,1.61,0.0,2.0
172781,PerriW0327,2013,18,8,None,None,None,"{'Europeenne': 4, 'Cafe': 4, 'Suisse': 3, 'Saine': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Bar': 1, 'Asiatique': 1, 'Allemande': 1}",4.0,4.2,3.9,3.6,3.3,0.0,2.0
172812,twicked,2010,174,953,35-49,H,suisse,"{'Europeenne': 3, 'Bar': 3, 'Pub': 1, 'Italienne': 1, 'Internationale': 1, 'Grillades': 1, 'Americaine': 1}",3.67,3.67,3.83,3.83,2.83,0.0,2.0
172830,823maggiee,2017,35,15,None,None,suisse,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Bar_a_bieres': 1}",3.5,4.0,3.5,3.5,0.0,0.0,2.0
172831,99Display_Name99,2009,324,155,35-49,H,None,"{'Europeenne': 2, 'Suisse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1, 'Europe_centrale': 1, 'Bar_a_bieres': 1}",3.75,4.0,3.75,3.75,2.25,0.0,2.0
172857,DelPantalone,2019,12,2,None,None,suisse,"{'Sushi': 1, 'Pub': 1, 'Japonaise': 1, 'Irlandaise': 1, 'Bar': 1, 'Asiatique': 1}",3.67,3.67,3.5,3.67,1.5,0.0,2.0
172858,dominich631,2014,17,12,None,None,suisse,"{'Pub': 1, 'Irlandaise': 1, 'Bar': 1}",4.0,4.0,4.0,4.0,4.5,0.0,2.0
172859,siholly,2018,3,3,None,None,None,"{'Pub': 1, 'Irlandaise': 1, 'Bar': 1}",4.0,4.0,4.0,4.0,4.5,0.0,2.0
172860,973yvesc,2017,9,5,None,None,suisse,"{'Pub': 1, 'Irlandaise': 1, 'Bar': 1}",4.0,4.0,4.0,4.0,4.5,0.0,2.0
172861,"phil283Leedstown, ",2015,4,4,35-49,H,royaume-uni,"{'Pub': 1, 'Irlandaise': 1, 'Bar': 1}",4.0,4.0,4.0,4.0,4.5,0.0,2.0
172862,MazMacLeod1511,2008,1,142,None,None,suisse,"{'Pub': 1, 'Irlandaise': 1, 'Bar': 1}",4.0,4.0,4.0,4.0,4.5,0.0,2.0
172863,ChristinaKorsgaard,2007,11,131,None,None,suisse,"{'Bar': 2, 'Pub': 1, 'Irlandaise': 1, 'Internationale': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Americaine': 1}",4.0,4.0,4.0,3.75,4.5,0.5,2.0
172864,22secilk,2014,140,74,25-34,F,turquie,"{'Pub': 1, 'Irlandaise': 1, 'Bar': 1}",4.0,4.0,4.0,4.0,4.5,0.0,2.0
172865,"XK150-wanderersBedale, ",2011,23,38,50-64,H,royaume-uni,"{'Pub': 1, 'Irlandaise': 1, 'Bar': 1}",4.0,4.0,4.0,4.0,4.5,0.0,2.0
172866,BubbleGumSueSea,2011,33,107,35-49,F,suisse,"{'Suisse': 1, 'Pub': 1, 'Irlandaise': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Bar': 1, 'Allemande': 1}",4.0,4.0,4.0,4.0,4.22,0.0,2.0
172913,fredregLes ,2011,38,30,None,None,suisse,"{'Europeenne': 9, 'Europe_centrale': 7, 'Suisse': 5, 'Mediterraneenne': 4, 'Italienne': 2, 'Internationale': 2, 'Cafe': 2, 'Pizza': 1, 'Libanaise': 1, 'Grillades': 1, 'Diner': 1, 'Asiatique': 1, 'Americaine': 1}",4.35,4.08,3.88,3.72,2.28,0.0,2.08
172928,FatimaBrenner,2008,53,334,35-49,F,suisse,"{'Pub': 1, 'Bar': 1}",4.5,0.0,0.0,0.0,0.0,0.0,0.0
172949,FB194731,2020,1,1,None,None,None,"{'Pub': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,4.5,0.0,2.0
172950,sarahmarques24,2017,5,4,None,None,suisse,"{'Pub': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,4.5,0.0,2.0
172951,QrnK,2015,2,3,None,None,suisse,"{'Pub': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,4.5,0.0,2.0
172965,TreeandDonkey,2008,8,222,35-49,F,turquie,"{'Mexicaine': 1, 'Latino': 1, 'Internationale': 1, 'Amerique_centrale': 1}",3.5,3.5,3.5,3.0,4.0,0.0,2.0
172995,soniajagga,2019,91,5,None,None,None,"{'Europeenne': 6, 'Suisse': 4, 'Bar': 4, 'Restauration_rapide': 2, 'Pub': 2, 'Internationale': 2, 'Europe_centrale': 2, 'Chinoise': 2, 'Cafe': 2, 'Thai': 1, 'Taiwanaise': 1, 'Sushi': 1, 'Soupes': 1, 'Saine': 1, 'Italienne': 1, 'Italie_du_Nord': 1, 'Asiatique': 1}",4.01,2.71,3.29,2.78,0.88,0.0,1.52
172998,S7182O,2015,64,16,35-49,H,suisse,"{'Pub': 1, 'Bar': 1}",3.5,0.0,0.0,0.0,0.0,0.0,0.67
173003,Markus H,2007,8,36,None,None,allemagne,{'Mexicaine': 1},4.5,4.5,4.5,4.5,0.0,0.0,1.0
173004,921maximiliank,2015,45,19,None,None,None,"{'Restauration_rapide': 1, 'Pub': 1, 'Mexicaine': 1, 'Bar': 1, 'Americaine': 1}",4.33,2.83,4.33,4.33,1.17,0.0,1.0
173037,madswisslunatic,2010,2,201,35-49,None,suisse,"{'Europeenne': 2, 'Pub': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Irlandaise': 1, 'Britannique': 1, 'Bar': 1}",4.5,4.5,4.75,4.0,4.25,0.0,2.5
173041,wildm116,2017,24,4,None,None,suisse,"{'Europeenne': 3, 'Bar': 3, 'Internationale': 2, 'Cafe': 2, 'Suisse': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europe_centrale': 1, 'Bar_a_vins': 1}",3.88,3.98,4.07,3.74,2.31,0.0,2.38
173111,Martindulavaux,2008,51,88,None,None,suisse,"{'Mediterraneenne': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
173132,"Joaquin SBryanston, ",2016,62,17,50-64,H,afrique du sud,"{'Europeenne': 2, 'Pub': 1, 'Mediterraneenne': 1, 'Francaise': 1, 'Europe_centrale': 1, 'Brasserie_gastronomique': 1, 'Bar': 1}",4.0,4.0,4.25,3.75,4.0,0.0,2.0
173155,"Ali MLondres, ",2014,504,101,25-34,F,royaume-uni,"{'Cafe': 6, 'Europeenne': 3, 'Pub': 2, 'Bar': 2, 'Sushi': 1, 'Suisse': 1, 'Soupes': 1, 'Saine': 1, 'Moderne': 1, 'Japonaise': 1, 'Asiatique': 1}",4.24,4.22,4.1,3.98,1.17,0.0,2.0
173156,LorenaK247,2016,4,3,None,None,None,"{'Soupes': 1, 'Saine': 1, 'Pub': 1, 'Moderne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.0,4.5,4.5,0.0,0.0,2.0
173157,Natalie H,2008,25,82,None,None,suisse,"{'Soupes': 1, 'Saine': 1, 'Pub': 1, 'Moderne': 1, 'Cafe': 1, 'Bar': 1}",4.5,4.0,4.5,4.5,0.0,0.0,2.0
173163,975nebojsam,2019,6,7,None,None,None,"{'Americaine': 2, 'Steakhouse': 1, 'Pub': 1, 'Europeenne': 1, 'Britannique': 1, 'Brasserie_gastronomique': 1, 'Bar': 1}",4.5,4.75,4.5,4.25,4.25,0.0,2.0
173186,RayC817,2013,40,18,None,None,None,"{'Steakhouse': 1, 'Europeenne': 1, 'Americaine': 1}",4.5,4.5,4.0,4.0,3.5,0.0,2.0
173270,Kathy M,2013,559,150,None,None,None,"{'Thai': 2, 'Asiatique': 2}",4.06,4.06,4.06,4.06,0.0,0.0,2.0
173388,"76amaliapLondres, ",2016,37,8,None,None,royaume-uni,"{'Asiatique': 4, 'Saine': 2, 'Mediterraneenne': 2, 'Indienne': 2, 'Europeenne': 2, 'Vietnamienne': 1, 'Thai': 1, 'Suisse': 1, 'Pub': 1, 'Pizza': 1, 'Italienne': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Cafe': 1, 'Britannique': 1, 'Bar': 1}",4.06,4.15,3.98,3.83,3.13,0.0,2.0
173431,MattD_Golf,2016,135,45,None,None,None,"{'Europeenne': 2, 'Vietnamienne': 1, 'Thai': 1, 'Suisse': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Italienne': 1, 'Britannique': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",4.12,4.15,4.32,3.82,2.26,0.0,1.76
173509,ongsterso,2008,28,119,None,None,None,"{'Thai': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Bar': 1, 'Asiatique': 1}",4.0,4.25,4.25,3.5,3.75,0.5,2.0
173613,lucasw217,2014,36,11,25-34,F,suisse,"{'Sushi': 1, 'Japonaise': 1, 'Fusion_japonaise': 1, 'Asiatique': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
173634,sherbert B,2012,102,59,None,None,australie,"{'Pub': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,3.5,0.0,2.0
173636,lanapulver,2015,45,29,None,None,canada,"{'Europeenne': 2, 'Suisse': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europe_centrale': 1, 'Bar': 1}",4.25,4.25,4.25,3.75,4.0,0.0,2.0
173637,"MrTipFlorida, U",2008,27,356,65+,H,None,"{'Pub': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,3.5,0.0,2.0
173638,suen3600,2011,6,7,None,None,australie,"{'Pub': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,3.5,0.0,2.0
173639,CorbinHersh,2015,38,18,18-24,F,None,"{'Pub': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,3.5,0.0,2.0
173640,MickM767,2012,3,219,None,None,None,"{'Pub': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,3.5,0.0,2.0
173641,mrg128Oak ,2007,159,130,50-64,H,None,"{'Pub': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,3.5,0.0,2.0
173642,totomcgrath,2009,22,227,None,None,irlande,"{'Pub': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,3.5,0.0,2.0
173643,"Sue LNaples, Florida, ",2013,79,18,None,None,etats-unis,"{'Europeenne': 2, 'Steakhouse': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Bar': 1, 'Americaine': 1}",4.25,4.25,4.25,3.75,3.75,0.0,2.0
173644,"Lisa ZLondres, ",2008,10,7,None,None,royaume-uni,"{'Pub': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,3.5,0.0,2.0
173645,"Barry BHoddesdon, ",2013,1283,636,50-64,H,royaume-uni,"{'Pub': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,3.5,0.0,2.0
173646,Martin R,2013,409,370,50-64,F,None,"{'Europeenne': 2, 'Suisse': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europe_centrale': 1, 'Bar': 1}",3.72,3.72,3.72,3.5,3.78,0.0,2.0
173647,madashell47Port ,2011,57,49,35-49,F,australie,"{'Pub': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,3.5,0.0,2.0
173648,ExpectingValueDubai,2009,5,4,None,None,None,"{'Pub': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,3.5,0.0,2.0
173649,JessieHoliday,2014,7,5,None,None,suisse,"{'Mediterraneenne': 2, 'Italienne': 2, 'Europeenne': 2, 'Pub': 1, 'Bar': 1}",3.69,4.0,4.0,3.81,1.31,0.0,1.38
173650,Jim C,2013,14,11,50-64,H,canada,"{'Pub': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,3.5,0.0,2.0
173651,Elena D,2009,53,29,None,None,suisse,"{'Mediterraneenne': 4, 'Europeenne': 4, 'Italienne': 2, 'Grecque': 2, 'Pub': 1, 'Bar_a_vins': 1, 'Bar': 1}",4.13,4.0,4.0,3.89,1.79,0.0,2.0
173652,Ellen GSpring ,2011,719,601,None,None,None,"{'Europeenne': 2, 'Suisse': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europe_centrale': 1, 'Cafe': 1, 'Bar': 1}",4.04,4.04,4.04,3.54,3.82,0.36,2.36
173653,pmm25USA,2010,19,12,None,None,None,"{'Italienne': 2, 'Europeenne': 2, 'Suisse': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Europe_centrale': 1, 'Bar': 1}",3.75,4.0,4.0,3.5,3.75,0.0,2.0
173654,"wherenext4meUckfield, ",2010,30,274,None,None,royaume-uni,"{'Pub': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,3.5,0.0,2.0
173655,Matthew_E_McDonald,2014,73,164,35-49,H,australie,"{'Pub': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,3.5,0.0,2.0
173656,Sobreuva,2012,3,32,None,None,france,"{'Mediterraneenne': 2, 'Europeenne': 2, 'Thai': 1, 'Suisse': 1, 'Saine': 1, 'Pub': 1, 'Italienne': 1, 'Indienne': 1, 'Europe_centrale': 1, 'Bar': 1, 'Asiatique': 1}",4.25,4.25,4.0,3.75,3.75,0.0,2.0
173657,Kathleen T,2011,256,230,50-64,F,irlande,"{'Pub': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,3.5,0.0,2.0
173660,KatyaDelsman,2010,41,64,25-34,F,suisse,"{'Mediterraneenne': 3, 'Mexicaine': 3, 'Italienne': 3, 'Pizza': 2, 'Europeenne': 2, 'Cafe': 2, 'Asiatique': 2, 'Sushi': 1, 'Restauration_rapide': 1, 'Nepalaise': 1, 'Latino': 1, 'Japonaise': 1, 'Internationale': 1, 'Indienne': 1, 'Francaise': 1, 'Europe_centrale': 1, 'Diner': 1, 'Bar': 1, 'Amerique_centrale': 1}",4.06,3.78,3.65,3.51,2.42,0.0,1.89
173664,Jonathan V,2013,38,24,None,None,None,"{'Bar': 2, 'Pub': 1, 'Mediterraneenne': 1, 'Mexicaine': 1, 'Francaise': 1, 'Europeenne': 1}",3.86,2.55,3.82,3.5,2.73,0.0,2.0
173682,Vega1808,2010,81,853,35-49,F,france,"{'Europeenne': 4, 'Europe_centrale': 4, 'Mediterraneenne': 3, 'Traiteur': 1, 'Suisse': 1, 'Saine': 1, 'Moderne': 1, 'Italienne': 1, 'Internationale': 1}",3.97,4.24,4.06,3.68,2.47,0.24,2.53
173703,MBJ400,2012,172,306,None,None,suisse,"{'Ethiopienne': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Internationale': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Brasserie_gastronomique': 1, 'Americaine': 1, 'Africaine': 1}",4.5,4.5,4.75,4.5,2.0,0.0,2.0
173711,994alexalex,2018,3,3,None,None,None,"{'Pub': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.5,4.0,4.0,4.0,0.0,2.0
173712,ecece98,2019,7,5,None,None,turquie,"{'Pub': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.5,4.0,4.0,4.0,0.0,2.0
173713,mariamH1275LG,2012,45,8,None,None,suisse,"{'Europeenne': 8, 'Bar': 4, 'Suisse': 3, 'Asiatique': 3, 'Saine': 2, 'Pub': 2, 'Mediterraneenne': 2, 'Japonaise': 2, 'Internationale': 2, 'Europe_centrale': 2, 'Vietnamienne': 1, 'Sushi': 1, 'Soupes': 1, 'Moderne': 1, 'Fusion': 1, 'Espagnole': 1, 'Brasserie_gastronomique': 1, 'Americaine': 1}",4.19,4.21,4.19,3.77,2.62,0.18,2.16
173714,EvelynC,2009,78,309,None,None,suisse,"{'Europeenne': 4, 'Pizza': 3, 'Mediterraneenne': 3, 'Italienne': 3, 'Suisse': 1, 'Pub': 1, 'Cafe': 1, 'Bar': 1}",4.0,4.21,3.9,3.9,2.0,0.0,2.0
173715,qelmnl,2012,24,17,35-49,F,suisse,"{'Pub': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.5,4.0,4.0,4.0,0.0,2.0
173716,3DeeP,2013,49,31,None,None,suisse,"{'Europeenne': 6, 'Suisse': 2, 'Internationale': 2, 'Grillades': 2, 'Europe_centrale': 2, 'Bar': 2, 'Saine': 1, 'Pub': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Cafe': 1}",3.9,4.08,3.9,3.58,4.1,0.0,2.19
173748,Matilda F,2011,421,142,35-49,None,allemagne,"{'Saine': 1, 'Moderne': 1, 'Internationale': 1, 'Europeenne': 1}",4.0,4.0,3.5,3.5,0.0,0.0,2.0
173786,Rdolci,2012,151,124,None,None,suisse,"{'Suisse': 1, 'Internationale': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,4.0,3.0,3.5,0.0,2.0
173788,776r_myh,2012,38,13,None,None,suisse,"{'Saine': 2, 'Bar': 2, 'Restauration_rapide': 1, 'Pub': 1, 'Cafe': 1, 'Americaine': 1}",4.33,1.72,4.44,4.0,0.0,0.0,2.0
173790,"Q7625FUpatrickbCampbeltown, ",2015,5,3,None,None,royaume-uni,"{'Bar': 2, 'Pub': 1}",4.75,0.0,5.0,4.5,0.0,0.0,2.0
173848,Sandip_Singha,2012,19,21,35-49,H,inde,"{'Traiteur': 1, 'Suisse': 1, 'Pub': 1, 'Italienne': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Bar': 1}",4.0,4.0,4.0,4.0,0.0,0.0,3.0
173849,Jaron2101,2007,196,120,25-34,H,australie,"{'Europeenne': 2, 'Traiteur': 1, 'Suisse': 1, 'Pub': 1, 'Moderne': 1, 'Italienne': 1, 'Europe_centrale': 1, 'Cafe': 1, 'Bar': 1}",4.0,4.0,3.75,3.75,2.25,0.0,2.5
173850,CaschlesWest ,2014,50,32,None,None,None,"{'Suisse': 3, 'Europeenne': 3, 'Italienne': 2, 'Europe_centrale': 2, 'Traiteur': 1, 'Pub': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Bar': 1}",4.18,4.0,4.18,3.82,1.45,0.0,2.64
173851,RayC817,2013,40,18,None,None,None,"{'Traiteur': 1, 'Suisse': 1, 'Pub': 1, 'Italienne': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Bar': 1}",4.0,4.0,4.0,4.0,0.0,0.0,3.0
173876,Sarlenn,2011,35,36,25-34,F,france,"{'Bar': 2, 'Pub': 1, 'Irlandaise': 1, 'Europeenne': 1, 'Britannique': 1, 'Brasserie_gastronomique': 1, 'Australienne': 1}",3.5,4.0,4.0,3.5,3.75,0.0,2.0
173883,Muriel M,2016,33,12,None,None,canada,"{'Bar': 2, 'Pub': 1, 'Europeenne': 1, 'Brasserie_gastronomique': 1, 'Australienne': 1}",3.81,4.0,4.0,3.5,3.81,0.0,2.0
173904,lisasW1511ZQ,2014,21,11,None,None,None,"{'Cafe': 3, 'Europeenne': 2, 'Bar': 2, 'Vietnamienne': 1, 'Tibetaine': 1, 'Thai': 1, 'Sushi': 1, 'Pub': 1, 'Italienne': 1, 'Australienne': 1, 'Asiatique': 1}",4.05,4.4,3.88,3.93,2.1,0.0,2.0
173920,Rano1985,2016,30,15,None,None,None,"{'Europeenne': 3, 'Suisse': 2, 'Traiteur': 1, 'Soupes': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Italienne': 1, 'Francaise': 1, 'Europe_centrale': 1, 'Asiatique': 1, 'Americaine': 1}",4.25,3.52,3.25,3.12,1.82,0.0,1.8
173921,advisor497,2017,27,13,None,None,suisse,"{'Traiteur': 1, 'Suisse': 1, 'Restauration_rapide': 1, 'Europeenne': 1, 'Americaine': 1}",4.5,0.0,0.0,0.0,0.0,0.0,1.0
173922,darawan66,2014,3,31,50-64,H,suisse,"{'Traiteur': 1, 'Suisse': 1, 'Restauration_rapide': 1, 'Europeenne': 1, 'Americaine': 1}",4.5,0.0,0.0,0.0,0.0,0.0,1.0
173923,Michelle K,2007,36,118,None,None,suisse,"{'Traiteur': 1, 'Suisse': 1, 'Restauration_rapide': 1, 'Europeenne': 1, 'Americaine': 1}",4.5,0.0,0.0,0.0,0.0,0.0,1.0
173924,Lilufotografie,2016,23,33,25-34,F,suisse,"{'Traiteur': 1, 'Suisse': 1, 'Restauration_rapide': 1, 'Europeenne': 1, 'Americaine': 1}",4.5,0.0,0.0,0.0,0.0,0.0,1.0
173926,OrlandoG_13,2013,10,9,None,None,suisse,"{'Suisse': 1, 'Sri_lankaise': 1, 'Pub': 1, 'Indienne': 1, 'Bar': 1, 'Asiatique': 1}",4.75,2.25,2.25,2.25,0.0,0.0,1.5
173969,LaRa12,2004,213,105,35-49,F,None,"{'Suisse': 1, 'Saine': 1, 'Internationale': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Cafe': 1, 'Asiatique': 1}",4.0,4.25,4.0,4.0,4.25,0.0,2.0
173985,SBerney,2018,28,20,None,None,suisse,"{'Europeenne': 6, 'Suisse': 5, 'Italienne': 3, 'Mediterraneenne': 2, 'Europe_centrale': 2, 'Pizza': 1, 'Internationale': 1, 'Francaise': 1}",4.3,4.3,4.25,4.03,2.62,0.0,2.0
174003,Smina457,2012,4,3,None,None,allemagne,"{'Pub': 2, 'Europeenne': 2, 'Bar': 2, 'Americaine': 2}",3.0,3.5,3.0,2.5,0.0,0.0,2.0
174004,F9901BCdanielam,2015,16,10,None,None,None,"{'Pub': 2, 'Europeenne': 2, 'Bar': 2, 'Americaine': 2}",3.0,3.5,3.0,2.5,0.0,0.0,2.0
174005,nstephan2018,2018,3,3,None,None,suisse,"{'Pub': 2, 'Europeenne': 2, 'Bar': 2, 'Americaine': 2}",3.0,3.5,3.0,2.5,0.0,0.0,2.0
174006,deejay90210New ,2010,515,119,35-49,H,inde,"{'Pub': 2, 'Europeenne': 2, 'Bar': 2, 'Americaine': 2}",3.0,3.5,3.0,2.5,0.0,0.0,2.0
174007,NewYorkFlufferNew York,2012,1,2,None,None,None,"{'Pub': 2, 'Europeenne': 2, 'Bar': 2, 'Americaine': 2}",3.0,3.5,3.0,2.5,0.0,0.0,2.0
174008,Christian M,2012,1345,517,50-64,H,danemark,"{'Pub': 2, 'Europeenne': 2, 'Bar': 2, 'Americaine': 2}",3.0,3.5,3.0,2.5,0.0,0.0,2.0
174009,L5672YKjohnt,2014,68,55,None,None,None,"{'Pub': 2, 'Europeenne': 2, 'Bar': 2, 'Americaine': 2, 'Suisse': 1, 'Europe_centrale': 1}",4.0,4.17,4.0,3.5,0.0,0.0,2.0
174010,alvarof625,2013,2,4,None,None,None,"{'Pub': 2, 'Europeenne': 2, 'Bar': 2, 'Americaine': 2}",3.0,3.5,3.0,2.5,0.0,0.0,2.0
174011,Fixtheworld,2018,1,1,None,None,espagne,"{'Pub': 1, 'Europeenne': 1, 'Bar': 1, 'Americaine': 1}",3.0,3.5,3.0,2.5,0.0,0.0,2.0
174012,"SEIJRBrighton and Hove, ",2015,51,76,None,None,royaume-uni,"{'Pub': 1, 'Europeenne': 1, 'Bar': 1, 'Americaine': 1}",3.0,3.5,3.0,2.5,0.0,0.0,2.0
174013,Fixtheworld,2018,1,1,None,None,espagne,"{'Pub': 1, 'Europeenne': 1, 'Bar': 1, 'Americaine': 1}",3.0,3.5,3.0,2.5,0.0,0.0,2.0
174014,SEIJR,2015,51,76,None,None,royaume-uni,"{'Pub': 1, 'Europeenne': 1, 'Bar': 1, 'Americaine': 1}",3.0,3.5,3.0,2.5,0.0,0.0,2.0
174015,sachmill,2008,202,966,35-49,H,royaume-uni,"{'Pub': 1, 'Europeenne': 1, 'Bar': 1, 'Americaine': 1}",3.0,3.5,3.0,2.5,0.0,0.0,2.0
174032,coriandre2015,2009,18,9,50-64,F,suisse,"{'Europeenne': 4, 'Europe_centrale': 4, 'Suisse': 3, 'Internationale': 3, 'Asiatique': 3, 'Thai': 2, 'Saine': 2, 'Mediterraneenne': 2, 'Sushi': 1, 'Japonaise': 1, 'Italienne': 1, 'Indienne': 1, 'Cafe': 1}",4.1,4.31,4.02,3.74,4.07,0.31,2.45
174035,emelian,2009,1134,339,50-64,H,australie,"{'Bar': 2, 'Thai': 1, 'Sushi': 1, 'Pub': 1, 'Japonaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1, 'Asiatique': 1}",3.86,3.96,4.0,3.64,1.89,0.0,2.0
174047,maloja02,2014,13,10,None,None,None,"{'Europeenne': 4, 'Suisse': 3, 'Europe_centrale': 3, 'Thai': 1, 'Pub': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Italienne': 1, 'Internationale': 1, 'Cafe': 1, 'Bar': 1, 'Asiatique': 1}",4.0,4.19,4.15,4.0,2.48,0.0,2.0
174053,M_a_r_a_964,2011,50,87,35-49,F,suisse,"{'Sushi': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Mexicaine': 1, 'Latino': 1, 'Italienne': 1, 'Chinoise': 1, 'Asiatique': 1, 'Amerique_centrale': 1}",3.62,3.71,3.92,3.33,2.67,0.0,2.0
174119,Rudolf SAlt St. ,2014,87,16,65+,H,suisse,"{'Suisse': 5, 'Restauration_rapide': 4, 'Pub': 3, 'Bar': 3, 'Europeenne': 2, 'Saine': 1, 'Italienne': 1, 'Europe_centrale': 1, 'Cafe': 1, 'Americaine': 1}",3.97,3.54,3.79,3.31,1.54,0.0,1.61
174124,EUTravellerWW,2014,64,523,None,None,suisse,"{'Europeenne': 8, 'Mediterraneenne': 4, 'Europe_centrale': 4, 'Italienne': 3, 'Asiatique': 3, 'Thai': 1, 'Sushi': 1, 'Suisse': 1, 'Pizza': 1, 'Japonaise': 1, 'Indienne': 1, 'Espagnole': 1, 'Cafe': 1, 'Autrichienne': 1}",4.15,4.34,4.06,3.84,4.11,0.09,2.11
174172,SeldonJane,2016,44,18,None,None,suisse,"{'Europeenne': 2, 'Suisse': 1, 'Cafe': 1}",4.5,4.5,4.5,4.22,4.0,0.0,2.0
174194,Max M,2015,3,3,None,None,suisse,"{'Saine': 1, 'Mediterraneenne': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.0,4.0,4.0,3.5,0.0,0.0,3.0
