,username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
98498,heartofinspiration,2008,37,15,None,None,suisse,{},,,,,,,
98499,JennyB4884,2018,3,1,None,None,None,"{'Saine': 1, 'Restauration_rapide': 1, 'Cafe': 1, 'Australienne': 1}",3.5,3.5,3.0,3.0,0.0,0.0,2.0
98500,donegalgalabroad,2016,16,13,None,None,suisse,{},,,,,,,
98501,Foodilicious226,2014,220,53,None,None,belgique,"{'Suisse': 1, 'Internationale': 1, 'Francaise': 1, 'Bar': 1}",3.67,3.83,3.5,3.33,2.5,0.0,2.33
98502,voyageenfamille3,2016,3,3,None,None,france,"{'Francaise': 2, 'Europeenne': 2, 'Suisse': 1}",4.0,2.57,2.29,2.29,2.29,0.0,2.0
98503,DuCruCH D,2017,28,22,None,None,suisse,"{'Europeenne': 7, 'Suisse': 5, 'Francaise': 5, 'Mediterraneenne': 2, 'Italienne': 2, 'Thai': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Libanaise': 1, 'Cafe': 1, 'Bar_a_bieres': 1, 'Bar': 1, 'Asiatique': 1}",3.94,3.86,3.74,3.67,2.94,0.0,1.91
98504,Jusdoufly,2021,1,1,None,None,None,"{'Suisse': 1, 'Francaise': 1, 'Europeenne': 1}",4.0,0.0,0.0,0.0,0.0,0.0,2.0
98505,JPbongout,2017,3,3,None,None,suisse,"{'Suisse': 1, 'Francaise': 1, 'Europeenne': 1}",4.0,0.0,0.0,0.0,0.0,0.0,2.0
98506,Luis N,2019,10,8,None,None,None,"{'Suisse': 1, 'Francaise': 1, 'Europeenne': 1}",4.0,0.0,0.0,0.0,0.0,0.0,2.0
98507,N6864XEchristianm,2014,12,10,None,None,suisse,"{'Suisse': 1, 'Francaise': 1, 'Europeenne': 1}",4.0,0.0,0.0,0.0,0.0,0.0,2.0
98508,norphano,2008,236,78,35-49,H,canada,"{'Suisse': 1, 'Francaise': 1, 'Europeenne': 1}",4.0,0.0,0.0,0.0,0.0,0.0,2.0
98514,soliveresp,2016,18,17,None,None,france,"{'Americaine': 2, 'Suisse': 1, 'Steakhouse': 1, 'Moderne': 1, 'Mexicaine': 1, 'Internationale': 1, 'Francaise': 1, 'Europeenne': 1, 'Diner': 1, 'Cafe': 1, 'Bar': 1, 'Amerique_centrale': 1}",3.48,3.68,3.71,3.6,2.23,0.0,1.87
98517,Pierre_Lassau,2020,3,2,None,None,None,"{'Europeenne': 2, 'Suisse': 1, 'Fusion': 1, 'Cafe': 1, 'Americaine': 1}",4.44,4.44,4.44,4.19,1.69,0.0,2.0
98547,Marina Nicole C,2014,3,2,None,None,None,"{'Traiteur': 1, 'Saine': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Cafe': 1, 'Americaine': 1}",4.5,4.5,4.25,4.25,2.5,0.0,1.5
98563,adriengeneve,2011,16,6,None,None,None,"{'Europeenne': 8, 'Suisse': 5, 'Francaise': 4, 'Americaine': 3, 'Steakhouse': 2, 'Restauration_rapide': 2, 'Italienne': 2, 'Brasserie_gastronomique': 2, 'Asiatique': 2, 'Pub': 1, 'Mediterraneenne': 1, 'Indienne': 1, 'Cafe': 1, 'Bangladaise': 1}",3.99,4.01,3.85,3.6,2.93,0.0,2.14
98677,Pascha2020,2014,13,11,35-49,H,suisse,"{'Europeenne': 3, 'Francaise': 2, 'Suisse': 1, 'Fusion': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar': 1, 'Americaine': 1}",4.5,4.5,4.4,4.0,2.0,0.3,2.8
98686,440sebastiens,2016,14,15,None,None,suisse,"{'Suisse': 2, 'Europeenne': 2, 'Pizza': 1, 'Mexicaine': 1, 'Latino': 1, 'Francaise': 1, 'Cafe': 1, 'Amerique_centrale': 1}",4.0,4.12,4.0,3.75,1.75,0.0,2.0
98697,809carolec,2016,132,39,None,None,None,"{'Sushi': 1, 'Suisse': 1, 'Mexicaine': 1, 'Latino': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Asiatique': 1, 'Amerique_centrale': 1}",4.0,4.17,4.0,3.88,2.54,0.0,1.58
98715,Venture814763,2018,2,2,None,None,None,{'Cafe': 1},2.5,0.0,0.0,0.0,0.0,0.0,2.0
98733,Adventurer157761,2009,2,54,None,None,suisse,"{'Francaise': 1, 'Europeenne': 1, 'Bar': 1, 'Americaine': 1}",4.0,1.75,1.75,1.5,1.5,0.0,2.0
98749,Aleksandra F,2016,16,4,25-34,F,suisse,"{'Europeenne': 1, 'Cafe': 1}",2.5,3.0,2.5,2.5,0.0,0.0,2.0
98752,SSK-Geneva,2013,79,35,35-49,F,suisse,"{'Suisse': 1, 'Francaise': 1, 'Europeenne': 1}",4.0,4.0,4.0,4.0,3.5,0.0,2.0
98756,stephanebeswiss,2018,16,10,None,None,suisse,"{'Suisse': 1, 'Pub': 1, 'Europeenne': 1, 'Chinoise': 1, 'Cafe': 1, 'Bresilienne': 1, 'Asiatique': 1, 'Africaine': 1}",4.66,4.62,4.5,4.34,1.53,0.0,1.62
98808,LulanSHAN,2015,44,23,None,None,monaco,"{'Europeenne': 5, 'Francaise': 4, 'Suisse': 2, 'Mediterraneenne': 2, 'Steakhouse': 1, 'Internationale': 1, 'Grillades': 1, 'Europe_centrale': 1}",3.71,4.02,4.02,3.65,2.37,0.15,1.92
98810,Misaus,2015,18,7,None,None,suisse,"{'Restauration_rapide': 3, 'Steakhouse': 2, 'Europeenne': 2, 'Sushi': 1, 'Japonaise': 1, 'Internationale': 1, 'Grillades': 1, 'Francaise': 1, 'Cafe': 1, 'Asiatique': 1, 'Americaine': 1}",3.59,3.79,3.65,3.24,3.65,0.12,2.12
98920,83philippeb,2014,28,29,None,None,chili,"{'Europeenne': 5, 'Mediterraneenne': 3, 'Italienne': 2, 'Francaise': 2, 'Suisse': 1, 'Pizza': 1, 'Cafe': 1}",3.8,4.08,3.9,3.5,3.9,0.2,2.25
98941,mge1255,2015,10,5,25-34,F,suisse,"{'Europeenne': 3, 'Mediterraneenne': 2, 'Italienne': 2, 'Suisse': 1, 'Pizza': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Italie_du_Centre': 1, 'Hawaienne': 1, 'Francaise': 1, 'Cafe': 1, 'Asiatique': 1}",4.15,4.44,4.15,3.9,2.65,0.0,2.0
98955,luciaz849,2022,1,1,None,None,None,"{'Pub': 1, 'Cafe': 1, 'Bar': 1}",3.5,0.0,0.0,0.0,0.0,0.0,2.0
98956,Susygva,2022,1,1,None,None,None,"{'Pub': 1, 'Cafe': 1, 'Bar': 1}",3.5,0.0,0.0,0.0,0.0,0.0,2.0
98957,Sunysuny7,2019,2,2,None,None,france,"{'Pub': 1, 'Cafe': 1, 'Bar': 1}",3.5,0.0,0.0,0.0,0.0,0.0,2.0
98958,guillaumej353,2015,5,4,None,None,suisse,"{'Pub': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",3.79,1.43,1.43,1.43,1.43,0.0,2.0
98959,Medule,2012,26,18,35-49,None,suisse,"{'Pub': 1, 'Cafe': 1, 'Bar': 1}",3.5,0.0,0.0,0.0,0.0,0.0,2.0
99004,Philippe2046,2019,5,3,None,None,None,"{'Francaise': 3, 'Europeenne': 3, 'Mediterraneenne': 2, 'Italienne': 2, 'Traiteur': 1, 'Suisse': 1, 'Saine': 1, 'Pizza': 1, 'Italie_du_Sud': 1, 'Italie_du_Centre': 1, 'Internationale': 1, 'Cafe': 1, 'Bar_a_vins': 1}",4.0,4.21,3.88,4.0,2.5,0.0,1.95
99005,santasvcm,2014,3,5,None,None,italie,"{'Restauration_rapide': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Italie_du_Sud': 1, 'Italie_du_Centre': 1}",3.1,3.4,3.1,3.3,0.0,0.0,1.6
99056,Bastien337,2020,2,1,None,None,None,{'Restauration_rapide': 1},2.0,0.0,0.0,0.0,0.0,0.0,0.0
99057,Cinq_etoiles5,2020,4,2,None,None,suisse,"{'Steakhouse': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Pizza': 1, 'Italienne': 1, 'Internationale': 1, 'Europeenne': 1, 'Americaine': 1}",3.19,3.0,3.0,2.69,0.44,0.0,1.5
99058,Bercat2911,2019,8,6,None,None,None,{'Restauration_rapide': 1},2.0,0.0,0.0,0.0,0.0,0.0,0.0
99059,549mathieud,2017,3,3,None,None,italie,{'Restauration_rapide': 1},2.0,0.0,0.0,0.0,0.0,0.0,0.0
99076,Relax815936,2018,4,2,None,None,None,"{'Italienne': 2, 'Mediterraneenne': 1, 'Internationale': 1, 'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1}",4.12,4.35,3.71,3.59,1.88,0.0,2.24
99084,196virginiek,2017,4,4,None,None,None,"{'Soupes': 1, 'Pizza': 1, 'Japonaise': 1, 'Cafe': 1, 'Bar_a_vins': 1, 'Bar_a_bieres': 1, 'Asiatique': 1}",3.92,3.75,4.17,3.75,0.0,0.0,2.0
99087,Om96kh,2019,2,1,None,None,suisse,"{'Soupes': 1, 'Restauration_rapide': 1, 'Japonaise': 1, 'Internationale': 1, 'Cafe': 1, 'Asiatique': 1, 'Americaine': 1}",4.0,2.25,2.25,2.0,0.0,0.0,2.0
99089,Marishka19,2007,9,31,None,None,None,"{'Asiatique': 3, 'Americaine': 2, 'Taiwanaise': 1, 'Steakhouse': 1, 'Soupes': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Peruvienne': 1, 'Latino': 1, 'Japonaise': 1, 'Fusion': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Cafe': 1, 'Amerique_centrale': 1}",3.89,4.34,3.89,3.84,1.26,0.16,2.26
99095,Cedric500,2014,17,8,None,None,pays-bas,"{'Europeenne': 8, 'Suisse': 4, 'Italienne': 4, 'Francaise': 4, 'Asiatique': 3, 'Mediterraneenne': 2, 'Japonaise': 2, 'Europe_centrale': 2, 'Thai': 1, 'Soupes': 1, 'Saine': 1, 'Moderne': 1, 'Cafe': 1, 'Bar_a_vins': 1, 'Americaine': 1}",4.11,4.21,3.97,3.77,2.45,0.0,2.0
99098,ma_p947,2016,3,2,None,None,None,"{'Soupes': 1, 'Restauration_rapide': 1, 'Japonaise': 1, 'Internationale': 1, 'Cafe': 1, 'Asiatique': 1, 'Americaine': 1}",4.0,2.25,2.25,2.0,0.0,0.0,2.0
99112,AlexTag1234,2007,4,36,None,None,suisse,"{'Soupes': 1, 'Pub': 1, 'Japonaise': 1, 'Cafe': 1, 'Asiatique': 1}",4.25,4.25,4.5,4.25,2.25,0.0,1.5
99113,juliechapps,2014,21,13,18-24,F,suisse,"{'Europeenne': 5, 'Mediterraneenne': 2, 'Italienne': 2, 'Bar': 2, 'Steakhouse': 1, 'Soupes': 1, 'Pizza': 1, 'Japonaise': 1, 'Internationale': 1, 'Francaise': 1, 'Diner': 1, 'Cafe': 1, 'Asiatique': 1, 'Americaine': 1}",3.82,4.03,3.88,3.65,2.41,0.0,2.12
99114,Marina S,2009,137,313,35-49,F,suisse,"{'Soupes': 1, 'Japonaise': 1, 'Asiatique': 1}",4.0,4.5,4.5,4.0,0.0,0.0,2.0
99122,laurentcastella,2018,17,9,None,None,suisse,"{'Europeenne': 2, 'Suisse': 1, 'Fusion': 1, 'Francaise': 1, 'Europe_centrale': 1, 'Diner': 1, 'Cafe': 1}",3.78,4.06,4.06,3.56,4.0,0.0,2.0
99151,camilles133,2012,145,61,25-34,F,suisse,"{'Europeenne': 10, 'Moderne': 4, 'Francaise': 4, 'Bar': 4, 'Mediterraneenne': 3, 'Internationale': 3, 'Cafe': 3, 'Asiatique': 3, 'Saine': 2, 'Thai': 1, 'Suisse': 1, 'Libanaise': 1, 'Japonaise': 1, 'Italienne': 1, 'Grillades': 1, 'Espagnole': 1, 'Diner': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1, 'Americaine': 1}",4.08,4.05,4.05,3.62,4.12,0.0,2.07
99214,Faby0908,2016,3,2,None,None,suisse,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",4.5,2.0,2.0,1.75,0.0,0.0,1.0
99276,Zoe192,2011,62,10,None,None,suisse,"{'Europeenne': 4, 'Francaise': 3, 'Asiatique': 3, 'Japonaise': 2, 'Cafe': 2, 'Soupes': 1, 'Moderne': 1, 'Italienne': 1, 'Internationale': 1, 'Chinoise': 1, 'Bar_a_vins': 1, 'Bar': 1}",4.06,4.31,4.19,3.53,2.69,0.0,1.72
99291,audreylabulle,2016,14,10,None,None,suisse,"{'Europeenne': 5, 'Francaise': 4, 'Italienne': 2, 'Americaine': 2, 'Suisse': 1, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Bar': 1}",4.02,4.1,3.9,3.67,2.98,0.0,1.95
99380,Chouka1980,2019,3,1,None,None,None,"{'Europeenne': 1, 'Cafe': 1}",4.17,1.17,1.0,1.0,0.0,0.0,1.33
99381,jazia s,2018,12,5,None,None,suisse,"{'Europeenne': 2, 'Suisse': 1, 'Pub': 1, 'Francaise': 1, 'Bar': 1}",4.36,1.27,1.45,1.27,1.45,0.0,1.36
99386,JazzyYazzy,2008,197,261,50-64,F,belgique,"{'Francaise': 5, 'Europeenne': 5, 'Suisse': 4, 'Europe_centrale': 3, 'Mediterraneenne': 1, 'Italienne': 1, 'Internationale': 1, 'Diner': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1}",4.21,4.3,4.21,4.06,2.99,0.29,2.0
99413,Ariane D,2018,47,21,None,None,None,"{'Asiatique': 3, 'Thai': 2, 'Mediterraneenne': 2, 'Fusion': 2, 'Europeenne': 2, 'Cafe': 2, 'Sushi': 1, 'Suisse': 1, 'Saine': 1, 'Japonaise': 1, 'Italienne': 1, 'Internationale': 1, 'Brasserie_gastronomique': 1}",3.94,3.39,3.22,3.14,2.09,0.0,1.69
99424,BehringN,2021,1,1,None,None,None,"{'Restauration_rapide': 1, 'Pizza': 1, 'Diner': 1, 'Cafe': 1}",3.5,0.0,0.0,0.0,0.0,0.0,0.0
99425,ety11,2015,2,2,None,None,suisse,"{'Restauration_rapide': 1, 'Pizza': 1, 'Diner': 1, 'Cafe': 1}",3.5,0.0,0.0,0.0,0.0,0.0,0.0
99426,restognv,2020,1,1,None,None,None,"{'Restauration_rapide': 1, 'Pizza': 1, 'Diner': 1, 'Cafe': 1}",3.5,0.0,0.0,0.0,0.0,0.0,0.0
99427,ihc23,2018,1,1,None,None,suisse,"{'Restauration_rapide': 1, 'Pizza': 1, 'Diner': 1, 'Cafe': 1}",3.5,0.0,0.0,0.0,0.0,0.0,0.0
99428,reactionmvm,2018,1,1,None,None,suisse,"{'Restauration_rapide': 1, 'Pizza': 1, 'Diner': 1, 'Cafe': 1}",3.5,0.0,0.0,0.0,0.0,0.0,0.0
99454,Sandra-ge12,2022,1,1,None,None,None,"{'Italienne': 1, 'Cafe': 1, 'Bar': 1}",4.0,4.5,4.5,4.0,0.0,0.0,2.0
99455,Laure190044,2022,1,1,None,None,suisse,"{'Italienne': 1, 'Cafe': 1, 'Bar': 1}",4.0,4.5,4.5,4.0,0.0,0.0,2.0
99456,Khaleesi24,2013,22,12,None,None,suisse,"{'Europeenne': 3, 'Italienne': 2, 'Suisse': 1, 'Peruvienne': 1, 'Pizza': 1, 'Napolitaine': 1, 'Latino': 1, 'Italie_du_Sud': 1, 'Fusion': 1, 'Francaise': 1, 'Campanie': 1, 'Cafe': 1, 'Bar': 1, 'Amerique_centrale': 1}",4.22,4.47,4.38,3.98,3.1,0.25,2.45
99457,nr484,2006,23,15,None,None,suisse,"{'Europeenne': 11, 'Francaise': 10, 'Suisse': 7, 'Italienne': 3, 'Pizza': 2, 'Romana': 1, 'Mediterraneenne': 1, 'Latium': 1, 'Italie_du_Centre': 1, 'Internationale': 1, 'Grillades': 1, 'Europe_centrale': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar': 1}",4.2,3.67,3.58,3.3,2.72,0.0,1.77
99458,Laure_KM,2017,9,3,None,None,suisse,"{'Italienne': 1, 'Cafe': 1, 'Bar': 1}",3.67,3.83,3.83,3.67,0.0,0.0,1.33
99459,laurentgui201,2018,6,4,None,None,suisse,"{'Europeenne': 4, 'Italienne': 2, 'Internationale': 2, 'Suisse': 1, 'Pizza': 1, 'Napolitaine': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Italie_du_Sud': 1, 'Francaise': 1, 'Campanie': 1, 'Cafe': 1, 'Bar': 1, 'Asiatique': 1}",3.66,4.0,3.89,3.68,1.5,0.0,1.84
99460,oliviertroubat,2009,34,22,50-64,H,france,"{'Italienne': 1, 'Internationale': 1, 'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",3.64,3.79,3.79,3.29,2.5,0.0,2.71
99461,LeGlandGourmand,2016,5,5,None,None,suisse,"{'Vietnamienne': 1, 'Thai': 1, 'Japonaise': 1, 'Italienne': 1, 'Chinoise': 1, 'Cafe': 1, 'Bar': 1, 'Asiatique': 1}",4.25,4.5,4.5,4.0,0.0,0.0,2.0
99462,G89CEk_ellyf,2015,5,3,None,None,france,"{'Italienne': 1, 'Cafe': 1, 'Bar': 1}",4.0,4.5,4.5,4.0,0.0,0.0,2.0
99463,djolaq,2009,9,16,25-34,H,france,"{'Italienne': 1, 'Cafe': 1, 'Bar': 1}",4.0,4.5,4.5,4.0,0.0,0.0,2.0
99464,"martinloicLondres, ",2019,2,1,None,None,royaume-uni,"{'Italienne': 1, 'Cafe': 1, 'Bar': 1}",4.0,4.5,4.5,4.0,0.0,0.0,2.0
99465,fannnoucheCanton de ,2013,30,23,25-34,F,suisse,"{'Cafe': 2, 'Saine': 1, 'Italienne': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.5,4.25,4.0,0.0,0.0,2.0
99466,EmilianoD521,2012,18,11,35-49,H,italie,"{'Steakhouse': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Internationale': 1, 'Francaise': 1, 'Cafe': 1}",3.75,3.75,3.25,3.25,3.25,0.0,2.0
99484,Brian B,2012,969,695,None,None,None,"{'Suisse': 1, 'Italienne': 1, 'Francaise': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
99520,51sylvainn,2018,17,9,None,None,france,"{'Turque': 1, 'Cafe': 1}",3.0,3.0,3.0,3.0,2.5,0.0,1.0
99521,Thgugo,2012,4,36,None,None,suisse,"{'Turque': 1, 'Cafe': 1}",3.0,3.0,3.0,3.0,2.5,0.0,1.0
99522,zacharia z,2022,1,1,None,None,None,"{'Turque': 1, 'Cafe': 1}",3.0,3.0,3.0,3.0,2.5,0.0,1.0
99523,Nash1717,2019,55,20,None,None,france,"{'Turque': 1, 'Cafe': 1}",3.0,3.0,3.0,3.0,2.5,0.0,1.0
99524,Lemesa123,2020,1,1,None,None,suisse,"{'Turque': 1, 'Cafe': 1}",3.0,3.0,3.0,3.0,2.5,0.0,1.0
99525,623susiem,2019,2,2,None,None,None,"{'Turque': 1, 'Cafe': 1}",3.0,3.0,3.0,3.0,2.5,0.0,1.0
99526,flo_soft,2016,1,1,None,None,suisse,"{'Turque': 1, 'Cafe': 1}",3.0,3.0,3.0,3.0,2.5,0.0,1.0
99527,lydiabd85,2018,1,2,None,None,france,"{'Turque': 1, 'Cafe': 1}",3.0,3.0,3.0,3.0,2.5,0.0,1.0
99528,ThonyL19,2017,2,1,None,None,None,"{'Turque': 2, 'Restauration_rapide': 1, 'Cafe': 1}",3.5,3.5,3.75,3.5,1.25,0.0,1.0
99529,gambo f,2013,46,35,None,None,france,"{'Turque': 1, 'Cafe': 1}",3.0,3.0,3.0,3.0,2.5,0.0,1.0
99530,tongcui1978,2013,3,3,None,None,suisse,"{'Chinoise': 2, 'Turque': 1, 'Cafe': 1, 'Asiatique': 1}",3.91,3.91,3.45,3.68,1.59,0.0,1.91
99531,K7331DSbenjaminb,2016,1,1,None,None,None,"{'Turque': 1, 'Cafe': 1}",3.0,3.0,3.0,3.0,2.5,0.0,1.0
99532,533ml,2015,24,7,None,None,None,"{'Turque': 1, 'Cafe': 1}",3.0,3.0,3.0,3.0,2.5,0.0,1.0
99533,nabila71,2010,53,25,35-49,F,algerie,"{'Turque': 1, 'Suisse': 1, 'Francaise': 1, 'Europeenne': 1, 'Cafe': 1}",3.43,3.43,3.43,3.43,3.14,0.0,1.0
99534,jeromep542,2007,20,12,25-34,H,italie,"{'Turque': 1, 'Cafe': 1}",3.0,3.0,3.0,3.0,2.5,0.0,1.0
99535,ChantalG1366,2015,1,1,None,None,None,"{'Turque': 1, 'Cafe': 1}",3.0,3.0,3.0,3.0,2.5,0.0,1.0
99536,ericdeschenaux,2008,20,83,None,None,suisse,"{'Restauration_rapide': 5, 'Americaine': 5, 'Europeenne': 3, 'Europe_centrale': 3, 'Fusion_japonaise': 2, 'Turque': 1, 'Pizza': 1, 'Italienne': 1, 'Francaise': 1, 'Cafe': 1}",3.82,3.96,3.92,3.59,3.37,0.21,1.89
99537,789filipab,2014,19,13,18-24,F,suisse,"{'Turque': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Cafe': 1}",3.8,3.8,3.8,3.8,3.7,0.0,1.8
99538,nicola g,2014,7,4,None,None,suisse,"{'Restauration_rapide': 2, 'Cafe': 2, 'Americaine': 2, 'Turque': 1, 'Pizza': 1, 'Italienne': 1, 'Europeenne': 1, 'Bar': 1}",3.76,3.88,3.59,3.62,3.35,0.0,1.53
99539,Charlene G,2013,3,3,None,None,france,"{'Turque': 1, 'Cafe': 1}",3.0,3.0,3.0,3.0,2.5,0.0,1.0
99540,ovninovi,2011,36,26,None,None,suisse,"{'Turque': 1, 'Francaise': 1, 'Europeenne': 1, 'Cafe': 1}",4.25,4.67,4.67,4.25,3.75,0.0,2.67
99541,Scream_82,2009,3,58,None,None,suisse,"{'Francaise': 2, 'Turque': 1, 'Europeenne': 1, 'Cafe': 1}",3.77,3.77,3.77,3.77,2.95,0.0,2.0
99542,xtriderr,2019,1,1,None,None,None,"{'Turque': 1, 'Cafe': 1}",3.0,3.0,3.0,3.0,2.5,0.0,1.0
99546,875sajjadr,2014,9,8,None,None,emirats arabes unis,{},,,,,,,
99549,MilanS535,2010,708,390,35-49,H,thailande,{},,,,,,,
99550,sanjaLT,2013,1,2,None,None,None,{},,,,,,,
99551,Georgios V,2015,29,19,None,None,None,"{'Turque': 1, 'Cafe': 1}",3.0,3.0,3.0,3.0,2.5,0.0,1.0
99552,Pedro DAmsterdam,2011,49,61,35-49,H,None,"{'Turque': 1, 'Cafe': 1}",3.0,3.0,3.0,3.0,2.5,0.0,1.0
99553,GuharoyKolkata,2008,67,34,50-64,H,None,"{'Cafe': 2, 'Turque': 1, 'Restauration_rapide': 1}",3.25,3.25,3.25,3.0,3.0,0.0,1.5
99554,Alan P,2013,224,108,None,None,australie,"{'Turque': 1, 'Chinoise': 1, 'Cafe': 1, 'Asiatique': 1}",3.17,3.5,3.17,3.5,0.83,0.0,1.67
99555,"AgampodiAnuradhapura, ",2009,172,138,35-49,H,sri lanka,"{'Turque': 1, 'Suedoise': 1, 'Europeenne': 1, 'Cafe': 1}",3.0,3.0,3.28,3.83,1.11,0.0,1.0
99556,madhatter2525,2007,53,153,25-34,H,suisse,"{'Turque': 1, 'Cafe': 1}",3.0,3.0,3.0,3.0,2.5,0.0,1.0
99557,"Chia CPanama City, ",2012,89,22,35-49,F,panama,"{'Turque': 1, 'Cafe': 1}",3.0,3.0,3.0,3.0,2.5,0.0,1.0
99558,Sucu S,2013,21,13,None,None,None,"{'Turque': 1, 'Cafe': 1}",3.0,3.0,3.0,3.0,2.5,0.0,1.0
99559,Fri13Dec,2012,30,26,35-49,H,suisse,"{'Turque': 2, 'Francaise': 1, 'Europeenne': 1, 'Cafe': 1}",3.72,3.72,3.72,3.56,2.59,0.0,1.06
99560,Brian BGreater ,2009,147,118,50-64,H,australie,"{'Turque': 1, 'Suisse': 1, 'Italienne': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Cafe': 1}",3.56,3.56,3.56,3.28,3.33,0.0,1.56
99562,"tashak73Washington, ",2009,133,415,None,None,None,"{'Turque': 1, 'Cafe': 1}",3.0,3.0,3.0,3.0,2.5,0.0,1.0
99596,briosa85,2012,64,92,25-34,H,suisse,"{'Europeenne': 14, 'Steakhouse': 5, 'Italienne': 5, 'Mediterraneenne': 4, 'Americaine': 4, 'Suisse': 3, 'Portugaise': 3, 'Restauration_rapide': 2, 'Francaise': 2, 'Vietnamienne': 1, 'Thai': 1, 'Pub': 1, 'Pizza': 1, 'Libanaise': 1, 'Japonaise': 1, 'Internationale': 1, 'Grillades': 1, 'Diner': 1, 'Chinoise': 1, 'Asiatique': 1, 'Argentine': 1}",3.98,4.08,4.02,3.84,2.29,0.0,1.83
99609,Mapex12,2007,22,28,None,None,suisse,"{'Europeenne': 4, 'Italienne': 3, 'Mediterraneenne': 2, 'Francaise': 2, 'Suisse': 1, 'Indienne': 1, 'Europe_centrale': 1, 'Diner': 1, 'Asiatique': 1}",4.11,4.16,3.98,3.77,1.73,0.45,2.45
99616,TorontoFoodie2020,2015,136,46,None,None,canada,"{'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1}",4.5,4.5,4.0,4.5,4.5,0.0,2.0
99635,SSK-Geneva,2013,79,35,35-49,F,suisse,"{'Europeenne': 3, 'Suisse': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Italienne': 1, 'Cafe': 1, 'Americaine': 1}",4.05,3.26,3.13,2.76,1.05,0.0,2.26
99655,Vacationer766108,2018,3,2,None,None,suisse,"{'Suisse': 1, 'Francaise': 1, 'Europeenne': 1, 'Colombienne': 1, 'Chinoise': 1, 'Cafe': 1, 'Asiatique': 1}",4.08,2.35,2.35,2.35,2.04,0.0,1.23
99781,MademoiselleMT,2015,78,149,None,None,canada,"{'Suisse': 1, 'Europeenne': 1}",4.58,0.5,0.42,0.42,0.0,0.0,1.17
99804,Guyv_1,2018,18,13,None,None,suisse,"{'Taiwanaise': 1, 'Restauration_rapide': 1, 'Marocaine': 1, 'Europeenne': 1, 'Cafe': 1, 'Britannique': 1, 'Asiatique': 1, 'Americaine': 1}",3.83,4.0,3.89,3.72,2.0,0.0,2.0
99811,rhode111,2008,21,58,35-49,F,belgique,"{'Europeenne': 3, 'Suisse': 1, 'Restauration_rapide': 1, 'Francaise': 1, 'Cafe': 1}",4.33,2.83,2.83,2.83,3.0,0.0,1.33
99820,doudou3549,2020,9,7,None,None,france,{'Cafe': 1},5.0,0.0,0.0,0.0,0.0,0.0,0.0
99821,ameyajoshi,2011,587,283,25-34,H,inde,{'Cafe': 1},5.0,0.0,0.0,0.0,0.0,0.0,0.0
99822,"5serioustravelersWashington, ",2015,26,12,35-49,None,None,{'Cafe': 1},5.0,0.0,0.0,0.0,0.0,0.0,0.0
99917,marine10023,2012,22,57,None,None,suisse,"{'Fusion': 2, 'Chinoise': 2, 'Asiatique': 2, 'Sushi': 1, 'Japonaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Britannique': 1, 'Americaine': 1}",4.32,4.32,4.32,4.18,2.32,0.0,2.0
99961,AnneCSuisse,2012,7,52,None,None,suisse,"{'Restauration_rapide': 1, 'Italienne': 1, 'Americaine': 1}",4.0,3.75,3.75,3.25,1.5,0.0,1.5
