,username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
105646,NessaD_11,2011,40,18,25-34,F,suisse,"{'Francaise': 2, 'Europeenne': 2, 'Americaine': 2, 'Vietnamienne': 1, 'Traiteur': 1, 'Thai': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Italienne': 1, 'Espagnole': 1, 'Chinoise': 1, 'Cafe': 1, 'Bar': 1, 'Asiatique': 1}",3.97,4.13,3.9,3.86,2.99,0.0,1.72
105660,390annettel,2014,47,30,35-49,F,royaume-uni,"{'Restauration_rapide': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Bar_a_vins': 1, 'Asiatique': 1, 'Americaine': 1}",4.08,4.08,4.21,3.83,3.92,0.0,1.42
105678,martibulle,2016,6,6,None,None,None,"{'Chinoise': 1, 'Asiatique': 1}",3.5,3.5,3.5,3.5,3.0,0.0,2.0
105679,Ralph_GE404,2013,6,4,50-64,None,suisse,"{'Chinoise': 1, 'Asiatique': 1}",3.5,3.5,3.5,3.5,3.0,0.0,2.0
105680,marcelalE8936YM,2021,5,5,None,None,None,"{'Chinoise': 1, 'Asiatique': 1}",3.5,3.5,3.5,3.5,3.0,0.0,2.0
105681,Bert V,2011,24,873,None,None,suisse,"{'Chinoise': 1, 'Asiatique': 1}",3.5,3.5,3.5,3.5,3.0,0.0,2.0
105682,Ungurean18,2017,1,1,25-34,F,suisse,"{'Chinoise': 1, 'Asiatique': 1}",3.5,3.5,3.5,3.5,3.0,0.0,2.0
105683,pilouGENEVE,2011,2,2,None,None,suisse,"{'Chinoise': 1, 'Asiatique': 1}",3.5,3.5,3.5,3.5,3.0,0.0,2.0
105684,Samwisester,2017,1,1,None,None,suisse,"{'Chinoise': 1, 'Asiatique': 1}",3.5,3.5,3.5,3.5,3.0,0.0,2.0
105685,HansS2982,2016,1,1,None,None,suisse,"{'Chinoise': 1, 'Asiatique': 1}",3.5,3.5,3.5,3.5,3.0,0.0,2.0
105686,Basmy_Ch,2012,8,8,None,None,suisse,"{'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.25,3.5,3.38,2.88,2.5,0.0,2.0
105687,598jeanmarck,2015,1,1,None,None,suisse,"{'Chinoise': 1, 'Asiatique': 1}",3.5,3.5,3.5,3.5,3.0,0.0,2.0
105688,k-reen26,2011,17,7,50-64,F,suisse,"{'Suisse': 4, 'Chinoise': 4, 'Europeenne': 3, 'Asiatique': 3, 'Francaise': 2, 'Steakhouse': 1, 'Pub': 1, 'Portugaise': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1, 'Americaine': 1}",3.89,3.01,3.05,2.95,1.65,0.0,1.63
105689,Julijamarija,2018,62,28,None,None,suisse,"{'Asiatique': 2, 'Coreenne': 1, 'Chinoise': 1}",4.0,4.0,4.0,3.75,3.5,0.0,2.0
105690,Georgios1970,2008,9,90,None,None,monaco,"{'Chinoise': 1, 'Asiatique': 1}",3.5,3.5,3.5,3.5,3.0,0.0,2.0
105691,James_Geneva,2017,2,1,None,None,suisse,"{'Chinoise': 1, 'Asiatique': 1}",3.5,3.5,3.5,3.5,3.0,0.0,2.0
105692,Travel J,2007,9,11,35-49,H,suisse,"{'Italienne': 1, 'Francaise': 1, 'Chinoise': 1, 'Bar': 1, 'Asiatique': 1}",3.75,3.5,3.75,3.5,3.25,0.0,2.0
105693,CatameSuisse,2013,11,57,35-49,None,None,"{'Chinoise': 1, 'Asiatique': 1}",3.0,3.0,3.0,3.0,2.5,0.0,2.0
105694,Yilei2014,2010,51,73,None,None,None,"{'Chinoise': 1, 'Asiatique': 1}",3.0,3.0,3.0,3.0,2.5,0.0,2.0
105695,surprisevisitor2017,2017,3,1,None,None,suisse,"{'Asiatique': 2, 'Thai': 1, 'Chinoise': 1}",3.25,3.5,3.25,3.25,1.25,0.0,2.0
105696,Blue_terp,2012,29,419,None,None,None,"{'Chinoise': 1, 'Asiatique': 1}",3.0,3.0,3.0,3.0,2.5,0.0,2.0
105697,HotMama_Dev,2008,118,180,25-34,F,singapour,"{'Chinoise': 1, 'Asiatique': 1}",3.0,3.0,3.0,3.0,2.5,0.0,2.0
105702,DOMINIQUE  B,2016,70,46,None,None,france,"{'Europeenne': 3, 'Francaise': 2, 'Thai': 1, 'Suisse': 1, 'Pizza': 1, 'Moderne': 1, 'Italienne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.05,3.03,3.03,2.84,1.26,0.16,2.0
105745,pachtouilles,2015,9,5,None,None,suisse,"{'Sushi': 2, 'Japonaise': 2, 'Francaise': 2, 'Europeenne': 2, 'Europe_centrale': 2, 'Asiatique': 2, 'Mediterraneenne': 1, 'Chinoise': 1}",3.9,4.1,4.0,3.9,3.0,0.0,2.0
105779,neeila,2014,29,14,None,None,None,"{'Europeenne': 13, 'Suisse': 7, 'Italienne': 7, 'Francaise': 6, 'Americaine': 6, 'Pizza': 5, 'Mediterraneenne': 4, 'Asiatique': 4, 'Bar': 3, 'Restauration_rapide': 2, 'Italie_du_Sud': 2, 'Italie_du_Centre': 2, 'Sushi': 1, 'Japonaise': 1, 'Indienne': 1, 'Grillades': 1, 'Diner': 1, 'Coreenne': 1, 'Chinoise': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1}",4.1,4.12,4.05,3.89,3.48,0.0,1.96
105805,Bobby B,2012,8,3,25-34,None,suisse,"{'Restauration_rapide': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1, 'Americaine': 1}",4.18,4.18,3.86,4.32,3.71,0.0,1.36
105825,cyrill7,2016,39,17,None,None,france,"{'Francaise': 9, 'Europeenne': 6, 'Italienne': 3, 'Pizza': 2, 'Mediterraneenne': 2, 'Toscane': 1, 'Sicilienne': 1, 'Romana': 1, 'Latium': 1, 'Italie_du_Sud': 1, 'Italie_du_Centre': 1, 'Internationale': 1, 'Chinoise': 1, 'Bar_a_bieres': 1, 'Asiatique': 1}",4.25,3.87,3.83,3.83,1.67,0.0,1.92
105828,SeniorKlingele,2013,52,20,None,None,suisse,"{'Europeenne': 6, 'Suisse': 3, 'Pizza': 2, 'Mediterraneenne': 2, 'Saine': 1, 'Portugaise': 1, 'Marocaine': 1, 'Libanaise': 1, 'Italienne': 1, 'Francaise': 1, 'Chinoise': 1, 'Cafe': 1, 'Asiatique': 1}",4.02,4.05,3.88,4.1,3.48,0.0,1.66
105857,CF N,2014,7,4,None,None,suisse,"{'Europeenne': 3, 'Steakhouse': 2, 'Francaise': 2, 'Sushi': 1, 'Suisse': 1, 'Restauration_rapide': 1, 'Peruvienne': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Latino': 1, 'Japonaise': 1, 'Italienne': 1, 'Internationale': 1, 'Chinoise': 1, 'Cafe': 1, 'Asiatique': 1}",3.97,4.07,3.83,3.63,3.7,0.0,2.0
105870,Pamela_Giraldo,2016,13,8,None,None,suisse,"{'Japonaise': 3, 'Asiatique': 3, 'Sushi': 2, 'Fusion': 2, 'Vietnamienne': 1, 'Thai': 1, 'Suisse': 1, 'Restauration_rapide': 1, 'Peruvienne': 1, 'Francaise': 1, 'Europeenne': 1, 'Diner': 1, 'Chinoise': 1, 'Americaine': 1}",3.94,4.02,3.76,3.72,3.76,0.0,1.89
105876,JeroenvdL,2007,136,387,35-49,H,None,"{'Europeenne': 4, 'Suisse': 3, 'Europe_centrale': 3, 'Asiatique': 3, 'Thai': 2, 'Saine': 2, 'Diner': 2, 'Bar': 2, 'Americaine': 2, 'Sushi': 1, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Peruvienne': 1, 'Mediterraneenne': 1, 'Mexicaine': 1, 'Malaisienne': 1, 'Japonaise': 1, 'Indienne': 1, 'Grillades': 1, 'Chinoise': 1}",3.94,4.03,3.88,3.57,3.5,0.0,2.0
106089,Valaisan2013,2013,94,229,35-49,H,suisse,"{'Europeenne': 15, 'Suisse': 7, 'Francaise': 7, 'Italienne': 4, 'Steakhouse': 2, 'Mediterraneenne': 2, 'Vietnamienne': 1, 'Pizza': 1, 'Internationale': 1, 'Indienne': 1, 'Espagnole': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1}",4.2,4.29,4.18,4.0,2.83,0.06,2.19
106093,493delphineg,2014,115,69,None,None,suisse,"{'Europeenne': 3, 'Suisse': 2, 'Francaise': 2, 'Steakhouse': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Europe_centrale': 1, 'Espagnole': 1, 'Chinoise': 1, 'Bar': 1, 'Asiatique': 1}",4.03,4.25,3.86,3.86,2.0,0.22,2.5
106111,Anna G,2013,114,49,50-64,F,suisse,{'Libanaise': 1},4.5,4.5,4.5,4.0,4.5,0.0,2.0
106119,DavidD12510,2017,7,5,None,None,suisse,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Britannique': 1, 'Bar': 1}",4.25,4.25,4.0,4.0,4.25,0.0,2.0
106130,Eli192839,2018,1,1,None,None,None,"{'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.5,0.0,0.0,1.0
106131,davidtgva,2011,14,10,None,None,suisse,"{'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.5,0.0,0.0,1.0
106149,Discover18071530396,2021,4,1,None,None,suisse,"{'Europeenne': 3, 'Suisse': 1, 'Pub': 1, 'Internationale': 1, 'Francaise': 1, 'Britannique': 1, 'Bar': 1}",4.0,3.83,3.83,3.83,2.67,0.0,2.0
106150,Sourceartdesign,2019,1,1,None,None,None,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Britannique': 1, 'Bar': 1}",4.0,3.5,3.5,3.5,4.0,0.0,2.0
106151,mmirrabeau,2017,3,3,None,None,suisse,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Britannique': 1, 'Bar': 1}",4.0,3.5,3.5,3.5,4.0,0.0,2.0
106152,NicolasS2664,2012,2,45,None,None,None,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Britannique': 1, 'Bar': 1}",4.0,3.5,3.5,3.5,4.0,0.0,2.0
106153,Aur0re83,2012,18,45,None,None,france,"{'Europeenne': 2, 'Restauration_rapide': 1, 'Pub': 1, 'Internationale': 1, 'Francaise': 1, 'Britannique': 1, 'Bar': 1}",4.0,3.78,3.78,4.06,4.0,0.0,1.44
106154,Floriane O,2015,32,79,None,None,None,"{'Pub': 2, 'Europeenne': 2, 'Bar': 2, 'Suisse': 1, 'Internationale': 1, 'Britannique': 1}",4.0,3.5,3.71,3.5,4.0,0.0,2.0
106155,jamesb243,2019,3,1,None,None,italie,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Britannique': 1, 'Bar': 1}",4.0,3.5,3.5,3.5,4.0,0.0,2.0
106157,"Joe PPretoria, ",2018,197,58,None,None,afrique du sud,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Britannique': 1, 'Bar': 1}",4.0,3.5,3.5,3.5,4.0,0.0,2.0
106158,"Kategregor32Londres, ",2019,5,2,None,None,royaume-uni,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Britannique': 1, 'Bar': 1}",4.0,3.5,3.5,3.5,4.0,0.0,2.0
106159,pieibielou,2016,30,14,25-34,H,suisse,"{'Thai': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Libanaise': 1, 'Internationale': 1, 'Europeenne': 1, 'Chinoise': 1, 'Britannique': 1, 'Bar': 1, 'Asiatique': 1, 'Arabe': 1}",4.46,4.11,3.96,4.11,1.43,0.0,1.36
106160,GaviFranco,2014,21,20,None,None,mexique,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Britannique': 1, 'Bar': 1}",4.0,3.5,3.5,3.5,4.0,0.0,2.0
106161,"Cam742Noumea, ",2016,73,19,25-34,H,nouvelle-caledonie,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Britannique': 1, 'Bar': 1}",4.0,3.5,3.5,3.5,4.0,0.0,2.0
106162,NessaD_11,2011,40,18,25-34,F,suisse,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Britannique': 1, 'Bar': 1}",4.0,3.5,3.5,3.5,4.0,0.0,2.0
106163,"aberdeenanglerAberdeen, ",2012,690,324,50-64,H,royaume-uni,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Britannique': 1, 'Bar': 1}",4.0,3.5,3.5,3.5,4.0,0.0,2.0
106164,bandsandkidsEspagne,2011,28,191,25-34,None,None,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Britannique': 1, 'Bar': 1}",4.0,3.5,3.5,3.5,4.0,0.0,2.0
106165,Reem2009Canton de ,2016,1,1,None,None,suisse,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Britannique': 1, 'Bar': 1}",4.0,3.5,3.5,3.5,4.0,0.0,2.0
106166,"BigglesyRochester, ",2012,15,11,50-64,H,royaume-uni,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Britannique': 1, 'Bar': 1}",4.0,3.5,3.5,3.5,4.0,0.0,2.0
106167,"maj0rBedford, ",2010,156,80,25-34,F,royaume-uni,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Britannique': 1, 'Bar': 1}",4.0,3.5,3.5,3.5,4.0,0.0,2.0
106168,Marita G,2015,3,2,None,None,None,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Britannique': 1, 'Bar': 1}",4.0,3.5,3.5,3.5,4.0,0.0,2.0
106169,RickAlaska,2010,22,240,50-64,H,None,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Britannique': 1, 'Bar': 1}",4.0,3.5,3.5,3.5,4.0,0.0,2.0
106170,LauraBagata,2015,13,14,25-34,F,None,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Britannique': 1, 'Bar': 1}",4.0,3.5,3.5,3.5,4.0,0.0,2.0
106171,KeithBatch,2014,123,66,50-64,H,afrique du sud,"{'Europeenne': 2, 'Suisse': 1, 'Pub': 1, 'Pizza': 1, 'Italienne': 1, 'Internationale': 1, 'Francaise': 1, 'Europe_centrale': 1, 'Britannique': 1, 'Bar': 1}",3.75,3.75,3.75,3.5,4.0,0.0,2.0
106184,Wapkagut,2016,4,2,None,None,suisse,"{'Italienne': 2, 'Saine': 1, 'Portugaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.15,4.45,4.4,4.6,3.45,0.0,1.1
106205,27jammyl,2013,6,3,None,None,None,"{'Steakhouse': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Italienne': 1, 'Internationale': 1, 'Francaise': 1, 'Chinoise': 1, 'Cafe': 1, 'Asiatique': 1}",4.54,4.54,4.39,4.39,4.04,0.0,1.64
106207,jj5577,2014,8,0,None,None,suisse,"{'Asiatique': 2, 'Saine': 1, 'Italienne': 1, 'Coreenne': 1, 'Chinoise': 1}",4.54,4.54,4.39,4.39,4.18,0.0,1.64
106360,Pimlico032,2011,60,23,None,None,suisse,"{'Asiatique': 2, 'Thai': 1, 'Sushi': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1}",3.75,4.04,3.71,3.79,4.0,0.0,2.17
106409,zwerver45holland,2007,133,79,None,None,None,"{'Turque': 1, 'Chinoise': 1, 'Asiatique': 1}",3.78,4.28,3.78,3.72,2.22,0.0,2.56
106410,AmedeoB110,2017,1,1,None,None,None,"{'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
106411,Rigo91100,2015,210,83,None,None,france,"{'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
106412,Akasha K,2014,7,3,None,None,suisse,"{'Chinoise': 3, 'Asiatique': 3, 'Soupes': 1}",4.15,4.15,4.15,4.0,4.0,0.0,2.0
106413,angooh,2007,2,95,25-34,None,suisse,"{'Europeenne': 1, 'Espagnole': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,2.0,0.0,2.0
106414,Balto,2005,96,70,50-64,H,None,"{'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
106415,AdrianC4527,2016,1,1,None,None,None,"{'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
106416,skopje_9,2009,33,41,None,None,perou,"{'Mediterraneenne': 2, 'Italienne': 2, 'Europeenne': 2, 'Suisse': 1, 'Pizza': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Cafe': 1, 'Asiatique': 1}",4.13,4.13,4.13,3.76,4.13,0.0,2.0
106417,YvanP99,2016,3,1,None,None,None,"{'Asiatique': 2, 'Japonaise': 1, 'Chinoise': 1}",4.28,4.28,4.28,3.78,4.28,0.56,2.56
106418,Priceofruby,2012,101,638,None,None,suisse,"{'Asiatique': 2, 'Suisse': 1, 'Francaise': 1, 'Europeenne': 1, 'Coreenne': 1, 'Chinoise': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
106419,SengChanRuschlikon,2014,56,36,None,None,None,"{'Europeenne': 2, 'Sushi': 1, 'Mediterraneenne': 1, 'Libanaise': 1, 'Italienne': 1, 'Francaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.17,4.0,4.0,3.83,3.83,0.0,2.33
106420,Adriana_trips,2009,102,104,25-34,F,suisse,"{'Mediterraneenne': 2, 'Libanaise': 2, 'Steakhouse': 1, 'Saine': 1, 'Marocaine': 1, 'Latino': 1, 'Chinoise': 1, 'Asiatique': 1, 'Argentine': 1}",4.0,4.12,4.0,3.75,2.88,0.0,2.0
106421,Vera Z,2014,14,9,None,None,None,"{'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
106498,ZoeZoeZoeZoeZoe,2013,105,19,None,None,None,"{'Asiatique': 2, 'Suisse': 1, 'Francaise': 1, 'Europeenne': 1, 'Coreenne': 1, 'Chinoise': 1}",3.56,3.89,3.78,3.67,3.78,0.0,1.67
106519,IvanaS1934,2018,16,7,None,None,None,"{'Europeenne': 4, 'Mediterraneenne': 2, 'Francaise': 2, 'Suisse': 1, 'Pizza': 1, 'Italienne': 1, 'Espagnole': 1, 'Chinoise': 1, 'Asiatique': 1}",4.05,4.1,4.05,3.98,3.81,0.0,2.0
106523,IreneK2085,2018,4,2,None,None,suisse,"{'Europeenne': 3, 'Italienne': 2, 'Pizza': 1, 'Mediterraneenne': 1, 'Espagnole': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.12,3.75,3.88,2.38,0.0,1.75
106625,zotrix,2015,113,141,None,None,suisse,"{'Asiatique': 6, 'Japonaise': 3, 'Sushi': 2, 'Francaise': 2, 'Europeenne': 2, 'Chinoise': 2, 'Vietnamienne': 1, 'Suisse': 1}",4.34,4.39,4.28,4.16,2.88,0.0,2.14
106634,clr-geneve,2009,54,351,65+,F,suisse,"{'Europeenne': 2, 'Suisse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Chinoise': 1, 'Cafe': 1, 'Asiatique': 1}",3.5,4.0,3.72,3.89,2.89,0.0,1.78
106638,603axelb,2015,3,3,None,None,None,"{'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.5,3.92,3.67,4.0,3.33,0.0,2.0
106642,d0lcevita82,2017,4,2,None,None,suisse,"{'Mediterraneenne': 2, 'Italienne': 2, 'Europeenne': 2, 'Portugaise': 1, 'Pizza': 1, 'Chinoise': 1, 'Asiatique': 1}",3.77,4.05,4.05,4.05,3.64,0.0,2.0
106760,Tommy087,2010,194,66,None,None,suisse,"{'Europeenne': 4, 'Suisse': 3, 'Francaise': 3, 'Steakhouse': 1, 'Pizza': 1, 'Napolitaine': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Italie_du_Sud': 1, 'Internationale': 1, 'Grillades': 1, 'Campanie': 1}",4.3,4.4,4.3,3.8,4.0,0.0,2.0
106813,chlo_r670,2014,5,5,None,None,suisse,"{'Asiatique': 2, 'Vietnamienne': 1, 'Japonaise': 1, 'Italienne': 1, 'Internationale': 1, 'Chinoise': 1}",3.68,3.68,3.86,3.82,2.29,0.0,1.71
106860,Lagano75,2015,18,7,None,None,france,"{'Peruvienne': 1, 'Latino': 1, 'Chinoise': 1, 'Asiatique': 1}",3.5,4.0,3.5,4.0,3.0,0.0,1.5
106864,buzub,2014,8,4,None,None,suisse,"{'Peruvienne': 1, 'Latino': 1}",3.5,4.0,3.0,3.5,3.0,0.0,2.0
106883,olenav2014,2014,11,4,18-24,F,suisse,{'Mexicaine': 1},3.5,3.5,3.5,3.5,3.5,0.0,2.0
106888,cece1402,2017,56,24,18-24,F,france,"{'Mediterraneenne': 3, 'Italienne': 3, 'Europeenne': 3, 'Pizza': 2, 'Marocaine': 2, 'Libanaise': 2, 'Vietnamienne': 1, 'Restauration_rapide': 1, 'Pakistanaise': 1, 'Japonaise': 1, 'Indienne': 1, 'Francaise': 1, 'Chinoise': 1, 'Asiatique': 1, 'Americaine': 1}",3.74,3.35,3.6,3.68,2.03,0.0,1.65
106907,btybzh,2017,2,2,None,None,None,"{'Asiatique': 2, 'Vietnamienne': 1, 'Thai': 1, 'Japonaise': 1, 'Grillades': 1, 'Coreenne': 1, 'Chinoise': 1}",4.06,4.06,4.06,4.0,1.94,0.0,1.56
106923,James W,2015,10,3,None,None,suisse,"{'Asiatique': 3, 'Japonaise': 2, 'Vietnamienne': 1, 'Sushi': 1, 'Grillades': 1, 'Coreenne': 1, 'Chinoise': 1}",4.0,4.0,4.0,3.81,3.15,0.0,1.69
106977,Lozax,2013,60,9,None,None,france,"{'Turque': 1, 'Soupes': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Pakistanaise': 1, 'Italienne': 1, 'Indienne': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.95,4.0,4.0,3.91,1.09,0.0,1.55
107007,evycavad,2017,21,8,None,None,suisse,"{'Europeenne': 7, 'Italienne': 4, 'Pizza': 3, 'Toscane': 2, 'Suisse': 2, 'Sicilienne': 2, 'Romana': 2, 'Napolitaine': 2, 'Mediterraneenne': 2, 'Latium': 2, 'Italie_du_Sud': 2, 'Italie_du_Centre': 2, 'Francaise': 2, 'Campanie': 2, 'Chinoise': 1, 'Bar': 1, 'Asiatique': 1}",4.17,4.24,4.24,3.99,2.59,0.0,1.89
107009,Tour23585076205,2018,28,13,None,None,None,"{'Asiatique': 3, 'Chinoise': 2, 'Toscane': 1, 'Sushi': 1, 'Soupes': 1, 'Sicilienne': 1, 'Romana': 1, 'Pizza': 1, 'Napolitaine': 1, 'Mediterraneenne': 1, 'Latium': 1, 'Japonaise': 1, 'Italienne': 1, 'Italie_du_Sud': 1, 'Italie_du_Centre': 1, 'Europeenne': 1, 'Campanie': 1}",3.97,4.24,3.97,4.0,3.74,0.0,1.76
107021,Reginaduvall,2019,6,3,None,None,france,"{'Pizza': 2, 'Italienne': 2, 'Europeenne': 2, 'Toscane': 1, 'Suisse': 1, 'Sicilienne': 1, 'Romana': 1, 'Napolitaine': 1, 'Mediterraneenne': 1, 'Latium': 1, 'Italie_du_Sud': 1, 'Italie_du_Centre': 1, 'Chinoise': 1, 'Campanie': 1, 'Asiatique': 1}",4.32,4.32,4.5,4.32,1.61,0.0,2.0
107068,MegvanG,2011,8,154,None,None,suisse,"{'Mediterraneenne': 2, 'Italienne': 2, 'Europeenne': 2, 'Toscane': 1, 'Sicilienne': 1, 'Romana': 1, 'Pizza': 1, 'Napolitaine': 1, 'Latium': 1, 'Italie_du_Sud': 1, 'Italie_du_Centre': 1, 'Chinoise': 1, 'Campanie': 1, 'Asiatique': 1}",4.04,4.36,4.04,3.82,3.75,0.0,1.71
107076,ChristopherTopher,2013,34,79,25-34,H,suisse,"{'Europeenne': 15, 'Italienne': 11, 'Pizza': 8, 'Francaise': 7, 'Mediterraneenne': 6, 'Suisse': 5, 'Chinoise': 5, 'Asiatique': 5, 'Internationale': 1, 'Cafe': 1}",3.96,3.9,3.79,3.65,3.24,0.0,2.09
107166,o_laparoto,2009,348,149,35-49,H,portugal,"{'Europeenne': 5, 'Suisse': 3, 'Europe_centrale': 3, 'Pizza': 2, 'Mediterraneenne': 2, 'Italienne': 2, 'Americaine': 2, 'Thai': 1, 'Sushi': 1, 'Soupes': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Japonaise': 1, 'Internationale': 1, 'Indienne': 1, 'Francaise': 1, 'Chinoise': 1, 'Cafe': 1, 'Bar': 1, 'Asiatique': 1, 'Allemande': 1}",4.02,4.08,3.95,3.76,3.14,0.0,2.1
107183,Philie4u,2009,88,269,25-34,H,france,"{'Europeenne': 2, 'Thai': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Italienne': 1, 'Francaise': 1, 'Chinoise': 1, 'Cafe': 1, 'Asiatique': 1}",3.4,3.9,3.7,3.3,2.7,0.0,2.0
107199,manoug486,2016,12,8,None,None,None,"{'Europeenne': 2, 'Suisse': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Grillades': 1, 'Francaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.12,4.0,3.92,3.71,2.83,0.0,2.58
107220,ElinnH2,2016,16,9,None,None,suisse,"{'Saine': 1, 'Mediterraneenne': 1, 'Marocaine': 1, 'Libanaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.29,4.29,4.29,4.29,1.67,0.0,2.0
107221,serres2018,2018,32,23,None,None,france,"{'Europeenne': 4, 'Suisse': 2, 'Francaise': 2, 'Vietnamienne': 1, 'Thai': 1, 'Saine': 1, 'Mediterraneenne': 1, 'Marocaine': 1, 'Libanaise': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Cafe': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",3.97,3.29,3.42,3.2,1.27,0.0,1.88
107253,Gilberte T,2015,5,5,None,None,france,"{'Thai': 1, 'Saine': 1, 'Mediterraneenne': 1, 'Marocaine': 1, 'Libanaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,2.67,0.0,1.67
107268,azdr1992,2017,11,7,None,None,suisse,"{'Asiatique': 2, 'Thai': 1, 'Italienne': 1, 'Europeenne': 1, 'Chinoise': 1}",3.58,3.81,4.19,4.0,2.04,0.0,2.0
107327,carinette74,2010,68,156,35-49,F,suisse,"{'Mediterraneenne': 2, 'Italienne': 2, 'Europeenne': 2, 'Restauration_rapide': 1, 'Pizza': 1, 'Chinoise': 1, 'Asiatique': 1, 'Americaine': 1}",4.12,4.25,3.88,3.75,3.62,0.0,1.75
107373,Stay51105852699,2021,3,3,None,None,None,"{'Chinoise': 1, 'Asiatique': 1, 'Americaine': 1}",3.86,3.86,4.14,3.64,2.86,0.0,2.0
107382,agnesha7,2016,2,2,None,None,suisse,"{'Chinoise': 1, 'Americaine': 1}",3.62,3.25,4.0,3.5,1.0,0.0,1.25
