,username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
89085,chrichri1985,2009,4,73,None,None,suisse,"{'Soupes': 1, 'Saine': 1, 'Japonaise': 1, 'Asiatique': 1}",3.5,3.5,4.0,3.0,3.5,0.0,2.0
89086,lo_cc138,2016,1,2,None,None,espagne,"{'Soupes': 1, 'Saine': 1, 'Japonaise': 1, 'Asiatique': 1}",3.5,3.5,4.0,3.0,3.5,0.0,2.0
89087,giovannicambronero,2018,21,7,None,None,None,"{'Suisse': 1, 'Soupes': 1, 'Saine': 1, 'Japonaise': 1, 'Italienne': 1, 'Europeenne': 1, 'Asiatique': 1}",3.86,3.82,3.68,3.5,1.25,0.0,2.0
89088,23katharinad,2016,11,9,None,None,suisse,"{'Japonaise': 2, 'Asiatique': 2, 'Sushi': 1, 'Suisse': 1, 'Soupes': 1, 'Saine': 1, 'Europeenne': 1}",3.5,3.62,3.62,3.0,2.62,0.0,2.0
89089,Pascal JSwitzerland,2012,59,54,None,None,suisse,"{'Europeenne': 6, 'Suisse': 4, 'Asiatique': 4, 'Francaise': 3, 'Japonaise': 2, 'Internationale': 2, 'Vietnamienne': 1, 'Thai': 1, 'Soupes': 1, 'Saine': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1, 'Bar': 1, 'Americaine': 1}",4.04,4.01,3.85,3.67,2.35,0.0,2.0
89104,domsw,2013,42,25,50-64,H,suisse,"{'Pub': 1, 'Internationale': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,4.5,0.0,2.0
89112,sbeexoo,2017,17,6,None,None,suisse,"{'Europeenne': 8, 'Suisse': 4, 'Steakhouse': 4, 'Francaise': 4, 'Pizza': 2, 'Mediterraneenne': 2, 'Italienne': 2, 'Grillades': 2, 'Europe_centrale': 2, 'Americaine': 2, 'Traiteur': 1, 'Restauration_rapide': 1, 'Bar_a_vins': 1}",3.83,4.18,3.82,3.83,2.05,0.03,2.17
89115,mitchb796,2017,3,3,None,None,suisse,"{'Europeenne': 2, 'Steakhouse': 1, 'Saine': 1, 'Grillades': 1, 'Americaine': 1}",4.0,4.28,4.28,3.78,1.78,0.0,2.44
89166,Emilyluy,2015,35,20,None,None,suisse,"{'Europeenne': 9, 'Italienne': 6, 'Mediterraneenne': 5, 'Asiatique': 4, 'Suisse': 3, 'Pizza': 3, 'Chinoise': 3, 'Saine': 2, 'Americaine': 2, 'Vietnamienne': 1, 'Soupes': 1, 'Restauration_rapide': 1, 'Peruvienne': 1, 'Napolitaine': 1, 'Italie_du_Sud': 1, 'Internationale': 1, 'Indienne': 1, 'Grillades': 1, 'Fusion': 1, 'Europe_centrale': 1, 'Campanie': 1}",3.98,3.93,3.71,3.48,2.85,0.0,2.0
89167,HBSVO,2009,11,11,None,None,suisse,"{'Suisse': 1, 'Saine': 1, 'Indienne': 1, 'Francaise': 1, 'Europeenne': 1, 'Brasserie_gastronomique': 1}",4.28,4.5,4.0,4.0,1.78,0.0,2.0
89180,Fiona M,2015,29,13,None,None,suisse,"{'Suisse': 1, 'Indienne': 1, 'Europeenne': 1, 'Cafe': 1}",4.56,4.5,4.56,4.56,1.78,0.0,1.44
89202,jonatt2003,2018,2,2,None,None,suisse,"{'Europeenne': 2, 'Steakhouse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1}",3.88,3.88,3.88,3.56,2.19,0.0,2.0
89205,G4514NOalexandrec,2015,252,39,25-34,H,suisse,"{'Europeenne': 43, 'Francaise': 19, 'Italienne': 15, 'Suisse': 14, 'Bar': 12, 'Mediterraneenne': 11, 'Pub': 10, 'Cafe': 10, 'Asiatique': 8, 'Internationale': 5, 'Americaine': 5, 'Sushi': 4, 'Restauration_rapide': 4, 'Pizza': 4, 'Moderne': 4, 'Japonaise': 4, 'Bar_a_vins': 4, 'Europe_centrale': 3, 'Brasserie_gastronomique': 3, 'Bar_a_bieres': 3, 'Steakhouse': 2, 'Saine': 2, 'Tunisienne': 1, 'Thai': 1, 'Soupes': 1, 'Portugaise': 1, 'Nepalaise': 1, 'Libanaise': 1, 'Grillades': 1, 'Espagnole': 1, 'Diner': 1}",3.75,3.53,3.41,3.3,2.77,0.01,1.85
89210,JanF77,2012,32,13,None,None,finlande,"{'Suisse': 3, 'Saine': 3, 'Restauration_rapide': 3, 'Europeenne': 3, 'Europe_centrale': 3, 'Americaine': 3, 'Pizza': 1}",3.9,4.12,3.98,3.96,3.27,0.0,1.83
89228,DominiqueW1,2010,73,112,None,None,france,"{'Europeenne': 5, 'Mediterraneenne': 3, 'Italienne': 3, 'Europe_centrale': 2, 'Saine': 1, 'Pizza': 1, 'Francaise': 1, 'Allemande': 1}",3.82,4.0,4.03,3.82,4.11,0.0,1.79
89236,emmalT2896QK,2018,104,77,None,None,irlande,"{'Saine': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1}",4.33,1.56,1.78,1.56,1.78,0.0,0.89
89244,Webelo1006,2007,11,154,None,None,suisse,"{'Thai': 1, 'Suisse': 1, 'Saine': 1, 'Restaurants_de_biere': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Cafe': 1, 'Autochtone': 1, 'Asiatique': 1}",4.83,3.17,1.5,3.0,1.5,0.0,1.67
89301,pipomas,2016,2,2,None,None,suisse,"{'Mediterraneenne': 2, 'Europeenne': 2, 'Saine': 1, 'Pizza': 1, 'Italienne': 1, 'Europe_centrale': 1}",4.31,4.31,4.31,4.12,0.0,0.0,1.75
89308,ueli45Oulan-,2012,63,71,None,None,mongolie,"{'Suisse': 3, 'Europeenne': 3, 'Europe_centrale': 2, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Francaise': 1}",3.87,3.7,3.59,3.48,1.96,0.22,1.96
89325,CatherineE1330,2017,20,16,None,None,belgique,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.0,4.5,4.0,4.5,4.5,0.0,2.0
89326,A4878MIdavidd,2012,56,38,None,None,None,"{'Europeenne': 2, 'Europe_centrale': 2, 'Suisse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1}",4.25,4.5,4.5,4.5,4.5,0.0,2.0
89327,"hrachelbLondres, ",2018,6,6,None,None,royaume-uni,"{'Suisse': 2, 'Europeenne': 2, 'Cafe': 2, 'Saine': 1, 'Europe_centrale': 1}",4.5,4.5,4.5,4.58,1.73,0.0,1.62
89328,"d sReading, ",2011,41,38,None,None,royaume-uni,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.0,4.5,4.0,4.5,4.5,0.0,2.0
89329,"topoebeIsleworth, ",2009,20,11,None,None,royaume-uni,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.0,4.5,4.0,4.5,4.5,0.0,2.0
89348,Karim R,2009,37,575,25-34,H,suisse,"{'Suisse': 4, 'Europeenne': 4, 'Europe_centrale': 3, 'Traiteur': 1, 'Saine': 1, 'Pizza': 1, 'Italienne': 1, 'Internationale': 1, 'Francaise': 1, 'Cafe': 1}",4.2,4.4,4.2,3.9,3.5,0.4,2.8
89350,David E,2013,359,111,50-64,H,None,"{'Europeenne': 3, 'Suisse': 2, 'Internationale': 2, 'Europe_centrale': 2, 'Pizza': 1, 'Italienne': 1, 'Cafe': 1}",3.96,4.29,4.14,3.79,2.89,0.29,2.29
89403,JayASTOR,2014,27,20,35-49,H,france,"{'Francaise': 2, 'Suisse': 1, 'Saine': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.69,4.5,4.69,4.19,1.38,0.31,2.0
89418,elma2424,2010,45,579,None,None,suisse,"{'Asiatique': 4, 'Mediterraneenne': 3, 'Japonaise': 3, 'Europeenne': 3, 'Thai': 2, 'Saine': 2, 'Sushi': 1, 'Suisse': 1, 'Restauration_rapide': 1, 'Libanaise': 1, 'Italienne': 1, 'Internationale': 1, 'Grillades': 1, 'Fusion': 1, 'Francaise': 1, 'Chinoise': 1, 'Americaine': 1}",3.98,3.82,3.61,3.62,2.11,0.0,1.83
89521,borro3,2012,65,27,None,None,suisse,"{'Francaise': 6, 'Europeenne': 6, 'Suisse': 2, 'Brasserie_gastronomique': 2, 'Saine': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Europe_centrale': 1}",4.09,4.26,4.17,3.78,2.8,0.26,2.17
89567,Damien500,2014,16,23,35-49,H,suisse,"{'Europeenne': 4, 'Europe_centrale': 3, 'Suisse': 2, 'Saine': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Italienne': 1, 'Internationale': 1, 'Francaise': 1}",4.09,4.22,3.88,3.88,3.12,0.0,2.25
89568,Karin-Lore,2010,23,16,None,None,None,"{'Saine': 2, 'Asiatique': 2, 'Taiwanaise': 1, 'Restauration_rapide': 1, 'Restaurants_de_biere': 1, 'Pizza': 1, 'Italienne': 1, 'Internationale': 1, 'Indienne': 1, 'Europeenne': 1, 'Diner': 1, 'Bar': 1}",4.06,4.33,4.19,3.83,1.11,0.0,2.0
89569,marijatadic,2017,18,11,None,None,suisse,"{'Saine': 1, 'Internationale': 1, 'Europeenne': 1}",4.5,4.5,4.0,3.5,4.0,0.0,2.0
89570,Lulucalu,2019,2,2,None,None,suisse,"{'Thai': 1, 'Saine': 1, 'Internationale': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.25,4.0,3.75,3.5,2.0,0.0,2.0
89571,vanessascarpati,2008,1,248,None,None,suisse,"{'Saine': 1, 'Internationale': 1, 'Europeenne': 1}",4.5,4.5,4.0,3.5,4.0,0.0,2.0
89572,Romphie,2017,64,139,25-34,F,france,"{'Saine': 1, 'Internationale': 1, 'Europeenne': 1}",4.5,4.5,4.0,3.5,4.0,0.0,2.0
89573,JeanG2810,2018,15,15,None,None,suisse,"{'Saine': 1, 'Internationale': 1, 'Europeenne': 1, 'Bar': 1, 'Americaine': 1}",3.43,3.79,3.64,3.5,3.64,0.0,2.0
89574,julieng753,2016,12,6,None,None,None,"{'Europeenne': 4, 'Pub': 2, 'Francaise': 2, 'Bar': 2, 'Suisse': 1, 'Saine': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Irlandaise': 1, 'Internationale': 1, 'Britannique': 1}",3.89,3.89,3.64,3.53,3.42,0.0,2.0
89575,fran_oisxavierz,2015,37,73,None,None,suisse,"{'Europeenne': 6, 'Italienne': 5, 'Suisse': 2, 'Saine': 2, 'Pizza': 2, 'Mediterraneenne': 2, 'Japonaise': 2, 'Asiatique': 2, 'Soupes': 1, 'Napolitaine': 1, 'Italie_du_Sud': 1, 'Internationale': 1, 'Indienne': 1, 'Fusion': 1, 'Francaise': 1, 'Campanie': 1, 'Cafe': 1}",3.95,4.1,3.9,3.52,1.64,0.11,2.2
89576,finsfe,2016,9,7,None,None,suisse,"{'Francaise': 2, 'Europeenne': 2, 'Suisse': 1, 'Saine': 1, 'Italienne': 1, 'Internationale': 1, 'Cafe': 1}",4.39,4.13,4.24,3.87,2.11,0.0,2.26
89577,Rougecerise27,2008,39,28,None,None,suisse,"{'Europeenne': 12, 'Suisse': 8, 'Italienne': 4, 'Mediterraneenne': 3, 'Francaise': 3, 'Europe_centrale': 3, 'Internationale': 2, 'Sicilienne': 1, 'Saine': 1, 'Restaurants_de_biere': 1, 'Moderne': 1, 'Italie_du_Sud': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.39,4.02,3.92,3.58,3.01,0.32,2.09
89578,bollicina14,2011,41,53,25-34,F,suisse,"{'Europeenne': 5, 'Suisse': 4, 'Saine': 3, 'Thai': 2, 'Francaise': 2, 'Europe_centrale': 2, 'Steakhouse': 1, 'Moderne': 1, 'Italienne': 1, 'Internationale': 1, 'Bar': 1}",4.15,4.29,4.15,3.81,4.15,0.13,2.0
89579,AnneCatherineSabas,2015,36,27,50-64,F,canada,"{'Saine': 1, 'Internationale': 1, 'Europeenne': 1}",4.5,4.5,4.0,3.5,4.0,0.0,2.0
89580,Yev-Paris,2015,12,5,None,None,france,"{'Saine': 1, 'Internationale': 1, 'Europeenne': 1}",4.5,4.5,4.0,3.5,4.0,0.0,2.0
89581,Calepas,2007,13,11,50-64,F,france,"{'Saine': 1, 'Internationale': 1, 'Europeenne': 1}",4.5,4.5,4.0,3.5,4.0,0.0,2.0
89582,EDFrance3013,2013,35,19,None,None,france,"{'Sushi': 1, 'Saine': 1, 'Japonaise': 1, 'Internationale': 1, 'Europeenne': 1, 'Asiatique': 1}",4.25,4.25,4.0,3.5,3.75,0.0,2.0
89584,Lorelei55,2012,298,224,None,None,allemagne,{},,,,,,,
89585,kleetampa,2006,248,302,50-64,F,None,{},,,,,,,
89586,852sabinetSuisse,2015,104,50,None,None,None,"{'Europeenne': 4, 'Saine': 3, 'Mediterraneenne': 2, 'Internationale': 2, 'Traiteur': 1, 'Toscane': 1, 'Thai': 1, 'Suisse': 1, 'Italienne': 1, 'Italie_du_Centre': 1, 'Indienne': 1, 'Europe_centrale': 1, 'Asiatique': 1}",4.38,4.5,4.0,3.62,4.0,0.0,2.25
89587,Engineerman66,2013,26,23,None,None,None,"{'Saine': 1, 'Internationale': 1, 'Europeenne': 1}",4.5,4.5,4.0,3.5,4.0,0.0,2.0
89588,Olga S,2016,6,5,None,None,canada,"{'Saine': 1, 'Internationale': 1, 'Europeenne': 1}",4.5,4.5,4.0,3.5,4.0,0.0,2.0
89589,Mark L,2016,3,2,None,None,france,"{'Saine': 1, 'Internationale': 1, 'Europeenne': 1}",4.5,4.5,4.0,3.5,4.0,0.0,2.0
89590,MarkS712,2011,29,82,50-64,H,suisse,"{'Saine': 1, 'Internationale': 1, 'Europeenne': 1}",4.5,4.5,4.0,3.5,4.0,0.0,2.0
89591,odytron o,2015,21,14,None,None,grece,"{'Saine': 1, 'Internationale': 1, 'Europeenne': 1}",4.5,4.5,4.0,3.5,4.0,0.0,2.0
89592,Rajna THerceg-,2011,17,152,50-64,F,montenegro,"{'Saine': 1, 'Internationale': 1, 'Europeenne': 1}",4.5,4.5,4.0,3.5,4.0,0.0,2.0
89609,AnneCe1980,2012,73,39,None,None,suisse,"{'Asiatique': 5, 'Suisse': 4, 'Europeenne': 4, 'Europe_centrale': 4, 'Thai': 3, 'Sushi': 2, 'Mediterraneenne': 2, 'Japonaise': 2, 'Saine': 1, 'Italienne': 1, 'Diner': 1, 'Coreenne': 1, 'Chinoise': 1}",4.16,4.19,4.2,3.79,3.52,0.0,2.0
89620,Fionahelle,2016,13,4,None,None,suisse,"{'Europeenne': 4, 'Francaise': 3, 'Saine': 2, 'Suisse': 1, 'Mediterraneenne': 1, 'Marocaine': 1, 'Libanaise': 1, 'Internationale': 1, 'Cafe': 1}",4.04,4.1,4.08,4.02,2.92,0.12,2.0
89621,821jeanlucd,2014,3,6,None,None,france,"{'Saine': 1, 'Internationale': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.5,0.0,2.0
89622,LauJaz,2014,20,12,None,None,belgique,"{'Sushi': 1, 'Saine': 1, 'Japonaise': 1, 'Internationale': 1, 'Europeenne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.22,0.0,2.0
89623,jeannette_wanger,2009,1,170,None,None,suisse,"{'Saine': 1, 'Internationale': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.5,0.0,2.0
89624,drBuhi,2008,62,273,35-49,H,suisse,"{'Europeenne': 2, 'Suisse': 1, 'Saine': 1, 'Internationale': 1, 'Europe_centrale': 1}",4.31,4.5,4.5,4.0,2.81,0.0,2.0
89625,alyx22,2016,62,12,None,None,None,"{'Europeenne': 2, 'Vietnamienne': 1, 'Thai': 1, 'Saine': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Internationale': 1, 'Chinoise': 1, 'Asiatique': 1}",4.12,4.31,4.12,3.81,3.73,0.0,2.0
89626,832dublin202,2015,239,66,None,None,None,"{'Europeenne': 2, 'Saine': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Internationale': 1, 'Americaine': 1}",4.33,4.33,4.22,3.83,4.22,0.0,2.0
89627,K B,2013,59,39,None,None,None,"{'Saine': 1, 'Internationale': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.5,0.0,2.0
89628,Schori22Bern,2008,13,9,None,None,None,"{'Saine': 1, 'Internationale': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.5,0.0,2.0
89629,HWYLuzern_Schweiz,2008,21,149,None,None,None,"{'Saine': 1, 'Internationale': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.5,0.0,2.0
89645,Bob33132,2012,16,97,None,None,None,"{'Thai': 1, 'Suisse': 1, 'Saine': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Asiatique': 1}",4.0,4.0,4.5,3.6,3.2,0.0,2.0
89653,university2017,2017,59,307,None,None,suisse,"{'Saine': 2, 'Mediterraneenne': 2, 'Italienne': 2, 'Internationale': 2, 'Europeenne': 2, 'Cafe': 2, 'Pizza': 1, 'Moderne': 1, 'Indienne': 1, 'Francaise': 1, 'Diner': 1, 'Asiatique': 1}",4.02,3.24,3.17,2.97,1.93,0.0,1.86
89662,23katharinad,2016,11,9,None,None,suisse,{},,,,,,,
89698,girigiri,2011,146,154,65+,H,suisse,"{'Europeenne': 10, 'Suisse': 9, 'Mediterraneenne': 4, 'Italienne': 4, 'Saine': 3, 'Francaise': 3, 'Internationale': 2, 'Europe_centrale': 2, 'Sushi': 1, 'Moderne': 1, 'Japonaise': 1, 'Grillades': 1, 'Coreenne': 1, 'Asiatique': 1}",4.07,4.01,3.89,3.65,1.56,0.0,2.16
89723,dayhikers,2008,211,130,65+,F,None,{},,,,,,,
89726,Todays_Juliet,2009,27,256,None,None,suisse,{},,,,,,,
89729,RonA297,2013,57,33,None,None,None,"{'Suisse': 3, 'Europeenne': 3, 'Europe_centrale': 3, 'Saine': 1, 'Francaise': 1}",3.53,3.89,3.89,3.39,4.0,0.0,2.0
89747,691oliviav,2014,22,15,None,None,None,"{'Saine': 1, 'Indienne': 1, 'Fusion': 1, 'Cafe': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.75,0.0,2.0
89761,Louiche,2008,3,117,None,None,france,"{'Europeenne': 2, 'Suisse': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Mediterraneenne': 1, 'Francaise': 1, 'Europe_centrale': 1, 'Cafe': 1}",4.75,4.83,4.75,4.75,0.75,0.0,1.17
89789,dragatta,2018,38,25,None,None,suisse,"{'Francaise': 3, 'Europeenne': 3, 'Suisse': 2, 'Restauration_rapide': 2, 'Internationale': 2, 'Saine': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europe_centrale': 1, 'Cafe': 1}",3.66,3.12,3.12,2.75,3.03,0.06,2.44
89794,kr0an0nym0us,2016,10,2,None,None,suisse,"{'Europeenne': 2, 'Suisse': 1, 'Saine': 1, 'Moderne': 1, 'Internationale': 1, 'Francaise': 1, 'Europe_centrale': 1, 'Asiatique': 1}",4.0,4.29,4.0,3.5,3.93,0.43,2.43
89816,207franzr,2014,135,48,35-49,H,suisse,"{'Europeenne': 5, 'Suisse': 3, 'Francaise': 2, 'Europe_centrale': 2, 'Mediterraneenne': 1, 'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1, 'Internationale': 1, 'Bar': 1, 'Autrichienne': 1}",3.91,4.02,4.11,3.5,3.57,0.41,2.64
89931,46stijnv,2018,3,4,None,None,None,"{'Suisse': 2, 'Europeenne': 2, 'Europe_centrale': 2, 'Traiteur': 1, 'Saine': 1, 'Mediterraneenne': 1, 'Moderne': 1}",4.28,4.28,4.06,3.78,4.28,0.56,2.56
89960,RROesch,2011,301,228,None,None,suisse,"{'Europeenne': 9, 'Europe_centrale': 6, 'Suisse': 4, 'Mediterraneenne': 4, 'Francaise': 3, 'Asiatique': 3, 'Sushi': 2, 'Japonaise': 2, 'Italienne': 2, 'Grillades': 2, 'Cafe': 2, 'Bar': 2, 'Thai': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Pizza': 1, 'Internationale': 1}",4.21,4.07,4.14,3.64,2.67,0.14,2.26
89978,MartinA5025,2017,2,1,None,None,None,"{'Saine': 1, 'Moderne': 1, 'Mexicaine': 1, 'Internationale': 1, 'Grillades': 1, 'Europeenne': 1, 'Asiatique': 1, 'Amerique_centrale': 1, 'Americaine': 1}",3.78,4.06,3.78,3.28,3.72,0.0,2.0
89985,sylvains495,2012,18,15,25-34,H,suisse,"{'Thai': 3, 'Asiatique': 3, 'Pizza': 2, 'Mediterraneenne': 2, 'Italienne': 2, 'Traiteur': 1, 'Sushi': 1, 'Suisse': 1, 'Saine': 1, 'Mexicaine': 1, 'Japonaise': 1, 'Grillades': 1, 'Europeenne': 1, 'Chinoise': 1, 'Amerique_centrale': 1, 'Americaine': 1, 'Allemande': 1}",4.31,3.57,3.57,3.44,1.06,0.0,2.15
90023,,2006,29,30,35-49,F,None,"{'Thai': 1, 'Japonaise': 1, 'Asiatique': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
90042,67krisztinab,2014,23,8,None,None,suisse,"{'Mediterraneenne': 5, 'Europeenne': 5, 'Italienne': 4, 'Europe_centrale': 2, 'Toscane': 1, 'Suisse': 1, 'Sicilienne': 1, 'Saine': 1, 'Pizza': 1, 'Lombarde': 1, 'Italie_du_Sud': 1, 'Italie_du_Nord': 1, 'Italie_du_Centre': 1, 'Diner': 1}",4.28,4.28,4.39,4.0,4.35,0.0,2.17
90093,jijilamoroso13,2016,118,29,None,None,None,"{'Europeenne': 4, 'Mediterraneenne': 3, 'Suisse': 2, 'Italienne': 2, 'Cafe': 2, 'Thai': 1, 'Sushi': 1, 'Saine': 1, 'Pizza': 1, 'Indienne': 1, 'Francaise': 1, 'Europe_centrale': 1, 'Asiatique': 1}",4.38,4.31,4.19,3.73,4.1,0.38,2.38
90099,jaynice1Canton de ,2011,387,582,50-64,H,suisse,"{'Europeenne': 6, 'Francaise': 3, 'Steakhouse': 2, 'Internationale': 2, 'Asiatique': 2, 'Sushi': 1, 'Suisse': 1, 'Saine': 1, 'Pub': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Italienne': 1, 'Grillades': 1, 'Chinoise': 1, 'Bar': 1, 'Americaine': 1}",3.98,4.21,4.12,3.71,3.94,0.3,2.3
90152,1970fog,2018,113,33,35-49,H,suisse,"{'Asiatique': 2, 'Suisse': 1, 'Pizza': 1, 'Indienne': 1, 'Grillades': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Autochtone': 1}",4.5,4.35,4.15,4.19,0.0,0.0,2.31
90158,Martino D,2009,11,15,None,None,suisse,"{'Suisse': 1, 'Soupes': 1, 'Saine': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Cafe': 1, 'Bar': 1}",4.0,3.75,4.0,3.75,2.25,0.0,2.0
90186,JoseA273,2013,26,24,None,None,None,"{'Europeenne': 8, 'Francaise': 6, 'Saine': 5, 'Pizza': 3, 'Italienne': 3, 'Mediterraneenne': 1, 'Moderne': 1, 'Libanaise': 1, 'Internationale': 1, 'Bar': 1, 'Americaine': 1}",4.4,4.4,4.16,4.12,3.5,0.43,2.11
90193,Jane SAireys ,2014,15,13,None,None,australie,"{'Suisse': 1, 'Saine': 1, 'Mediterraneenne': 1, 'Libanaise': 1}",4.0,4.0,3.64,3.5,4.14,0.0,2.0
90217,ChristopheD79,2012,53,733,35-49,H,suisse,"{'Europeenne': 12, 'Suisse': 8, 'Francaise': 7, 'Mediterraneenne': 4, 'Italienne': 3, 'Europe_centrale': 3, 'Steakhouse': 2, 'Pizza': 2, 'Latino': 2, 'Bresilienne': 2, 'Brasserie_gastronomique': 2, 'Saine': 1, 'Grillades': 1, 'Espagnole': 1, 'Catalane': 1}",4.02,4.2,4.14,3.79,3.95,0.0,2.06
90251,274m_lissal,2009,28,104,None,None,suisse,"{'Saine': 1, 'Moderne': 1, 'Internationale': 1, 'Europeenne': 1, 'Asiatique': 1}",4.0,4.5,4.0,3.5,3.5,0.0,2.0
90252,PatriziaF1323,2016,4,2,None,None,None,"{'Internationale': 2, 'Asiatique': 2, 'Sushi': 1, 'Suisse': 1, 'Saine': 1, 'Moderne': 1, 'Japonaise': 1, 'Europeenne': 1}",4.0,4.1,4.0,3.5,3.9,0.0,2.0
90253,Matthilda24,2017,4,23,None,None,None,"{'Saine': 1, 'Moderne': 1, 'Internationale': 1, 'Europeenne': 1, 'Asiatique': 1}",4.0,4.5,4.0,3.5,3.5,0.0,2.0
90254,antovonn11,2011,1,1,None,None,None,"{'Saine': 1, 'Moderne': 1, 'Internationale': 1, 'Europeenne': 1, 'Asiatique': 1}",4.0,4.5,4.0,3.5,3.5,0.0,2.0
90255,yvanmaillard,2016,1,1,None,None,suisse,"{'Saine': 1, 'Moderne': 1, 'Internationale': 1, 'Europeenne': 1, 'Asiatique': 1}",4.0,4.5,4.0,3.5,3.5,0.0,2.0
90256,Francoise-B-2300,2013,91,33,65+,F,None,"{'Europeenne': 5, 'Suisse': 3, 'Asiatique': 3, 'Saine': 2, 'Francaise': 2, 'Thai': 1, 'Sushi': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Japonaise': 1, 'Italienne': 1, 'Internationale': 1, 'Indienne': 1, 'Europe_centrale': 1, 'Bar': 1}",4.0,4.07,3.95,3.6,3.93,0.0,2.0
90257,Epitt75,2012,8,117,35-49,H,suisse,"{'Europeenne': 2, 'Saine': 1, 'Pub': 1, 'Moderne': 1, 'Irlandaise': 1, 'Internationale': 1, 'Britannique': 1, 'Bar': 1, 'Asiatique': 1}",4.0,4.29,4.0,3.71,3.71,0.0,2.0
90258,daez,2012,24,13,None,None,suisse,"{'Suisse': 3, 'Europeenne': 3, 'Saine': 2, 'Internationale': 2, 'Thai': 1, 'Moderne': 1, 'Francaise': 1, 'Europe_centrale': 1, 'Asiatique': 1}",4.17,4.23,4.17,3.8,3.03,0.07,2.27
90259,Michael M,2014,27,16,None,None,None,"{'Saine': 1, 'Moderne': 1, 'Internationale': 1, 'Europeenne': 1, 'Asiatique': 1}",4.0,4.5,4.0,3.5,3.5,0.0,2.0
90260,julishek,2012,29,25,None,None,canada,"{'Saine': 1, 'Moderne': 1, 'Internationale': 1, 'Europeenne': 1, 'Asiatique': 1}",4.0,4.5,4.0,3.5,3.5,0.0,2.0
90262,Mavis1127,2015,18,166,35-49,F,australie,"{'Saine': 1, 'Moderne': 1, 'Internationale': 1, 'Europeenne': 1, 'Asiatique': 1}",4.0,4.5,4.0,3.5,3.5,0.0,2.0
90263,Tami HSaint ,2016,82,43,None,None,None,"{'Saine': 1, 'Moderne': 1, 'Internationale': 1, 'Europeenne': 1, 'Asiatique': 1}",4.0,4.5,4.0,3.5,3.5,0.0,2.0
90265,Suvivaara91,2017,2,1,None,None,finlande,"{'Saine': 1, 'Moderne': 1, 'Internationale': 1, 'Europeenne': 1, 'Asiatique': 1}",4.0,4.5,4.0,3.5,3.5,0.0,2.0
90266,"ABC8083Londres, ",2016,104,126,35-49,H,royaume-uni,"{'Saine': 1, 'Moderne': 1, 'Internationale': 1, 'Europeenne': 1, 'Asiatique': 1}",4.0,4.5,4.0,3.5,3.5,0.0,2.0
