,username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
93581,CarmeloFotia,2009,1,169,None,None,france,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1, 'Americaine': 1}",3.5,3.5,3.5,3.5,0.0,0.0,2.0
93582,Magaly S,2016,1,1,None,None,None,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1, 'Americaine': 1}",3.5,3.5,3.5,3.5,0.0,0.0,2.0
93583,zaakia,2015,3,3,None,None,france,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1, 'Americaine': 1}",3.5,3.5,3.5,3.5,0.0,0.0,2.0
93584,Daud3,2016,1,1,None,None,None,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1, 'Americaine': 1}",3.5,3.5,3.5,3.5,0.0,0.0,2.0
93585,80tatane74,2016,4,6,None,None,france,"{'Francaise': 2, 'Europeenne': 2, 'Thai': 1, 'Suisse': 1, 'Pub': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",4.0,4.0,3.79,3.71,2.42,0.0,2.0
93588,tamluna,2012,7,105,None,None,suisse,{},,,,,,,
93589,Charly P,2012,2,2,None,None,suisse,{},,,,,,,
93590,JimmieSmithers,2015,53,20,None,None,suisse,"{'Sushi': 2, 'Restauration_rapide': 2, 'Japonaise': 2, 'Italienne': 2, 'Asiatique': 2, 'Suisse': 1, 'Mediterraneenne': 1, 'Internationale': 1, 'Europeenne': 1}",3.52,3.68,3.52,3.25,2.18,0.0,2.0
93597,davedinis,2014,9,8,None,None,None,"{'Japonaise': 1, 'Fusion': 1, 'Asiatique': 1, 'Americaine': 1}",4.5,4.5,4.5,4.0,2.25,0.0,2.0
93601,JPGe23,2015,105,30,None,None,suisse,"{'Europeenne': 18, 'Mediterraneenne': 13, 'Italienne': 12, 'Asiatique': 11, 'Japonaise': 8, 'Sushi': 7, 'Suisse': 7, 'Libanaise': 6, 'Fusion': 5, 'Francaise': 5, 'Pizza': 4, 'Restauration_rapide': 2, 'Pakistanaise': 2, 'Indienne': 2, 'Bar': 2, 'Thai': 1, 'Sarde': 1, 'Saine': 1, 'Pub': 1, 'Italie_du_Sud': 1, 'Espagnole': 1, 'Bar_a_bieres': 1, 'Americaine': 1}",4.04,4.17,3.92,3.85,3.08,0.03,1.94
93602,PaulinaV339,2016,10,6,None,None,None,"{'Steakhouse': 1, 'Japonaise': 1, 'Fusion': 1, 'Francaise': 1, 'Europeenne': 1, 'Asiatique': 1, 'Americaine': 1}",4.06,4.28,4.06,3.78,0.0,0.44,2.44
93603,Cyn-Fab,2015,26,16,None,None,france,"{'Restauration_rapide': 1, 'Japonaise': 1, 'Fusion': 1, 'Asiatique': 1, 'Americaine': 1}",4.28,4.28,4.28,3.78,1.78,0.0,2.0
93638,lolitap225,2013,37,23,None,None,france,"{'Francaise': 4, 'Europeenne': 3, 'Asiatique': 2, 'Americaine': 2, 'Vietnamienne': 1, 'Thai': 1, 'Suisse': 1, 'Steakhouse': 1, 'Saine': 1, 'Pizza': 1, 'Japonaise': 1, 'Italienne': 1, 'Grillades': 1, 'Chinoise': 1}",3.82,3.21,3.25,2.96,2.34,0.1,1.9
93650,Laetitia_Jpt,2016,4,1,None,None,suisse,"{'Europeenne': 3, 'Francaise': 2, 'Suisse': 1, 'Steakhouse': 1, 'Pizza': 1, 'Italienne': 1, 'Americaine': 1}",3.75,3.95,3.8,3.75,2.15,0.4,2.4
93651,p4gu,2014,51,35,25-34,H,suisse,"{'Europeenne': 8, 'Italienne': 6, 'Pizza': 3, 'Francaise': 3, 'Bar': 3, 'Americaine': 3, 'Suisse': 2, 'Mediterraneenne': 2, 'Sushi': 1, 'Steakhouse': 1, 'Sicilienne': 1, 'Saine': 1, 'Pub': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Grecque': 1, 'Europe_centrale': 1, 'Cafe': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Asiatique': 1}",3.94,4.05,3.78,3.64,2.57,0.0,2.11
93652,audii93,2015,11,7,None,None,None,"{'Europeenne': 5, 'Suisse': 3, 'Francaise': 3, 'Restauration_rapide': 2, 'Americaine': 2, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europe_centrale': 1}",4.0,4.0,4.06,3.62,2.62,0.12,2.12
93659,TNEDER,2007,113,219,None,None,france,"{'Europeenne': 7, 'Francaise': 4, 'Pizza': 2, 'Italienne': 2, 'Asiatique': 2, 'Suedoise': 1, 'Suisse': 1, 'Steakhouse': 1, 'Indienne': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Bangladaise': 1, 'Americaine': 1}",3.79,3.8,3.84,3.72,3.45,0.11,1.97
93661,Melissa_xuan,2015,56,50,None,None,suisse,"{'Europeenne': 5, 'Pizza': 2, 'Italienne': 2, 'Cafe': 2, 'Americaine': 2, 'Vietnamienne': 1, 'Mediterraneenne': 1, 'Francaise': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Asiatique': 1}",3.84,4.03,3.78,3.72,3.5,0.14,2.14
93665,ildoityavoirubpseudo,2017,1,1,None,None,suisse,{'Restauration_rapide': 1},3.5,0.0,0.0,0.0,0.0,0.0,0.0
93666,159catianabSaint-,2014,32,23,None,None,suisse,"{'Suisse': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Nigerian': 1, 'Moderne': 1, 'Diner': 1, 'Bar_a_bieres': 1, 'Bar': 1, 'Africaine': 1}",3.83,2.67,2.5,2.33,0.0,0.0,1.33
93669,298r_mya,2015,269,206,None,None,france,"{'Restauration_rapide': 1, 'Peruvienne': 1, 'Latino': 1, 'Europeenne': 1, 'Cafe': 1, 'Asiatique': 1}",3.94,3.25,2.88,2.81,2.88,0.0,1.75
93680,marylinepierre,2011,69,39,25-34,F,france,"{'Francaise': 2, 'Suisse': 1, 'Europeenne': 1, 'Americaine': 1}",4.33,4.33,4.0,3.83,2.67,0.0,1.67
93709,jacquo59,2007,24,99,None,None,None,"{'Francaise': 3, 'Europeenne': 3, 'Moderne': 2, 'Italienne': 2, 'Steakhouse': 1, 'Peruvienne': 1, 'Mediterraneenne': 1, 'Latino': 1, 'Japonaise': 1, 'Diner': 1, 'Bar_a_vins': 1, 'Asiatique': 1, 'Americaine': 1}",4.17,4.19,4.03,3.64,1.56,0.22,2.44
93774,paco t,2013,14,8,None,None,suisse,"{'Europeenne': 6, 'Suisse': 5, 'Francaise': 4, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Peruvienne': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Latino': 1, 'Italienne': 1, 'Americaine': 1}",4.07,4.19,4.01,3.77,4.0,0.0,2.0
93784,patchazaud,2016,13,6,None,None,suisse,"{'Europeenne': 9, 'Francaise': 7, 'Suisse': 3, 'Brasserie_gastronomique': 2, 'Thai': 1, 'Pizza': 1, 'Moderne': 1, 'Italienne': 1, 'Internationale': 1, 'Asiatique': 1}",4.15,4.3,4.2,3.89,3.43,0.3,2.3
93791,choc1233,2015,13,8,None,None,espagne,"{'Europeenne': 7, 'Francaise': 5, 'Suisse': 2, 'Traiteur': 1, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Napolitaine': 1, 'Italienne': 1, 'Italie_du_Sud': 1, 'Campanie': 1, 'Bar_a_vins': 1, 'Americaine': 1}",4.27,4.34,4.13,4.17,3.21,0.26,2.11
93802,ssergek,2018,6,5,None,None,france,"{'Francaise': 3, 'Europeenne': 3, 'Suisse': 1, 'Italienne': 1, 'Europe_centrale': 1, 'Americaine': 1}",4.21,4.07,4.21,3.93,3.86,0.57,2.57
93804,13xtl,2020,39,20,None,None,None,"{'Suisse': 5, 'Francaise': 5, 'Europeenne': 5, 'Italienne': 3, 'Asiatique': 3, 'Americaine': 2, 'Thai': 1, 'Sushi': 1, 'Restauration_rapide': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Bar_a_vins': 1}",4.05,3.29,3.21,3.04,2.52,0.08,1.96
93828,GenevoiseZ,2012,46,19,25-34,F,suisse,"{'Europeenne': 8, 'Francaise': 6, 'Suisse': 3, 'Steakhouse': 3, 'Italienne': 2, 'Saine': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Europe_centrale': 1, 'Diner': 1, 'Cafe': 1, 'Bar': 1, 'Autrichienne': 1, 'Americaine': 1}",4.07,4.09,4.14,3.91,3.24,0.2,2.34
93833,Shahir N,2015,5,1,None,None,suisse,"{'Francaise': 4, 'Europeenne': 3, 'Suisse': 2, 'Restauration_rapide': 1, 'Italienne': 1, 'Europe_centrale': 1, 'Diner': 1, 'Americaine': 1}",3.88,3.69,3.91,3.59,3.91,0.0,1.88
93858,Ratshell,2007,40,97,None,None,suisse,"{'Europeenne': 2, 'Sushi': 1, 'Suisse': 1, 'Pub': 1, 'Japonaise': 1, 'Italienne': 1, 'Internationale': 1, 'Francaise': 1, 'Europe_centrale': 1, 'Britannique': 1, 'Bar': 1, 'Asiatique': 1}",4.0,3.64,3.68,3.68,3.86,0.0,2.0
93879,Superjeronimo2004,2014,8,6,None,None,suisse,"{'Italienne': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1, 'Americaine': 1}",3.58,4.08,3.58,3.58,0.67,0.0,2.0
93895,marcomichou,2015,13,11,None,None,iles cook,"{'Europeenne': 3, 'Suisse': 2, 'Francaise': 2, 'Chinoise': 2, 'Asiatique': 2, 'Peruvienne': 1, 'Latino': 1, 'Europe_centrale': 1}",3.97,4.16,4.08,3.79,3.37,0.42,2.42
93943,charlottef_12,2012,49,33,None,None,suisse,"{'Francaise': 2, 'Europeenne': 2, 'Suisse': 1, 'Steakhouse': 1, 'Chinoise': 1, 'Asiatique': 1, 'Americaine': 1}",3.7,4.1,3.7,3.4,1.6,0.8,2.8
93969,Bicarol,2015,133,66,None,None,suisse,"{'Francaise': 2, 'Europeenne': 2, 'Suisse': 1, 'Steakhouse': 1, 'Americaine': 1}",3.93,4.21,3.93,3.93,1.71,0.57,2.57
94014,Herve P,2015,12,3,None,None,suisse,"{'Europeenne': 5, 'Francaise': 4, 'Suisse': 3, 'Bar': 2, 'Americaine': 2, 'Sushi': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Mexicaine': 1, 'Marocaine': 1, 'Libanaise': 1, 'Japonaise': 1, 'Cubaine': 1, 'Amerique_centrale': 1}",3.63,3.79,3.71,3.35,3.27,0.06,2.0
94016,Tex_Avery01,2007,39,65,None,None,None,"{'Europeenne': 11, 'Italienne': 6, 'Francaise': 6, 'Pizza': 3, 'Mediterraneenne': 3, 'Asiatique': 3, 'Thai': 2, 'Suisse': 2, 'Internationale': 2, 'Brasserie_gastronomique': 2, 'Americaine': 2, 'Napolitaine': 1, 'Mexicaine': 1, 'Italie_du_Sud': 1, 'Cubaine': 1, 'Chinoise': 1, 'Campanie': 1, 'Bar': 1, 'Amerique_centrale': 1}",3.97,4.09,3.97,3.76,3.64,0.0,1.93
94017,331adelinec,2012,19,43,None,None,france,"{'Restauration_rapide': 1, 'Mexicaine': 1, 'Cubaine': 1, 'Cafe': 1, 'Bar': 1, 'Amerique_centrale': 1, 'Americaine': 1}",3.5,3.5,3.75,3.0,3.75,0.0,2.0
94021,Outlander78,2010,49,154,None,None,suisse,"{'Europeenne': 3, 'Restauration_rapide': 2, 'Pizza': 2, 'Italienne': 2, 'Bar': 2, 'Asiatique': 2, 'Americaine': 2, 'Thai': 1, 'Sushi': 1, 'Suisse': 1, 'Pub': 1, 'Napolitaine': 1, 'Mediterraneenne': 1, 'Mexicaine': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Francaise': 1, 'Cubaine': 1, 'Campanie': 1, 'Amerique_centrale': 1}",3.27,3.6,3.23,3.25,3.52,0.0,1.77
94023,StevenM5133,2015,17,10,None,None,suisse,"{'Restauration_rapide': 1, 'Americaine': 1}",4.67,0.5,0.5,0.5,0.0,0.0,0.17
94026,Loris_voyage,2019,13,8,None,None,None,"{'Francaise': 2, 'Steakhouse': 1, 'Sri_lankaise': 1, 'Portugaise': 1, 'Pakistanaise': 1, 'Indienne': 1, 'Europeenne': 1, 'Bangladaise': 1, 'Asiatique': 1}",4.11,3.25,3.39,2.89,1.25,0.0,1.67
94038,lankou74,2013,12,10,None,None,france,"{'Francaise': 2, 'Europeenne': 2, 'Vietnamienne': 1, 'Suisse': 1, 'Restauration_rapide': 1, 'Asiatique': 1, 'Americaine': 1}",3.83,3.39,3.3,3.13,1.48,0.0,1.48
94042,stephanemartin70,2018,12,2,None,None,suisse,"{'Europeenne': 7, 'Francaise': 5, 'Restauration_rapide': 3, 'Suisse': 2, 'Steakhouse': 2, 'Mediterraneenne': 2, 'Brasserie_gastronomique': 2, 'Americaine': 2, 'Toscane': 1, 'Sicilienne': 1, 'Romana': 1, 'Pizza': 1, 'Napolitaine': 1, 'Latium': 1, 'Italienne': 1, 'Italie_du_Sud': 1, 'Italie_du_Centre': 1, 'Internationale': 1, 'Espagnole': 1, 'Diner': 1, 'Campanie': 1, 'Cafe': 1}",4.17,4.13,4.11,3.67,3.73,0.11,2.29
94052,adrienl196,2015,60,233,25-34,H,suisse,"{'Europeenne': 5, 'Restauration_rapide': 4, 'Pizza': 2, 'Napolitaine': 2, 'Mediterraneenne': 2, 'Mexicaine': 2, 'Libanaise': 2, 'Italienne': 2, 'Italie_du_Sud': 2, 'Francaise': 2, 'Campanie': 2, 'Amerique_centrale': 2, 'Suisse': 1, 'Peruvienne': 1, 'Latino': 1, 'Cafe': 1, 'Americaine': 1}",3.81,3.86,3.84,3.58,2.45,0.0,1.64
94098,Lemalteur,2016,19,87,None,None,france,"{'Suisse': 1, 'Restauration_rapide': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1, 'Americaine': 1}",3.5,3.75,3.75,3.25,3.75,0.0,2.0
94099,Gege M,2014,14,2,None,None,france,"{'Europeenne': 3, 'Francaise': 2, 'Bar': 2, 'Suisse': 1, 'Restauration_rapide': 1, 'Cafe': 1, 'Americaine': 1}",3.57,3.71,3.57,3.5,3.79,0.0,1.86
94101,clau83R,2016,259,85,50-64,H,france,"{'Francaise': 3, 'Europeenne': 3, 'Bar': 2, 'Suisse': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Pizza': 1, 'Italienne': 1, 'Americaine': 1}",3.1,3.3,3.3,3.1,2.9,0.0,1.8
94103,302etiennem,2009,26,206,None,None,suisse,"{'Asiatique': 3, 'Pizza': 2, 'Italienne': 2, 'Europeenne': 2, 'Bar': 2, 'Americaine': 2, 'Sushi': 1, 'Suisse': 1, 'Saine': 1, 'Pub': 1, 'Nepalaise': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Francaise': 1, 'Chinoise': 1}",3.7,3.14,3.03,3.03,2.25,0.0,1.81
94105,OlivTripGE,2016,5,7,None,None,suisse,"{'Francaise': 2, 'Europeenne': 2, 'Suisse': 1, 'Bar': 1, 'Americaine': 1}",3.82,4.05,4.05,3.77,4.0,0.09,2.09
94109,SpoonTrophy,2014,39,10,None,None,None,"{'Europeenne': 8, 'Suisse': 4, 'Italienne': 3, 'Francaise': 3, 'Bar': 3, 'Pub': 2, 'Mediterraneenne': 2, 'Asiatique': 2, 'Americaine': 2, 'Sushi': 1, 'Steakhouse': 1, 'Saine': 1, 'Pizza': 1, 'Lombarde': 1, 'Japonaise': 1, 'Italie_du_Nord': 1, 'Grillades': 1, 'Chinoise': 1, 'Belge': 1, 'Bar_a_vins': 1}",3.8,3.95,3.86,3.56,3.68,0.08,2.14
94129,AbiiirKuala ,2014,74,32,25-34,F,malaisie,"{'Europeenne': 4, 'Francaise': 3, 'Bar': 3, 'Suisse': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Espagnole': 1, 'Americaine': 1}",3.62,3.75,3.75,3.54,2.96,0.0,2.0
94135,"NickB1886Rayleigh, ",2012,98,94,35-49,H,royaume-uni,"{'Europeenne': 5, 'Francaise': 3, 'Bar': 3, 'Suisse': 2, 'Restauration_rapide': 1, 'Pizza': 1, 'Moderne': 1, 'Italienne': 1, 'Cafe': 1, 'Americaine': 1}",3.56,3.68,3.53,3.5,3.76,0.0,1.82
94163,iseppiton,2015,11,7,None,None,suisse,"{'Europeenne': 5, 'Francaise': 3, 'Saine': 2, 'Pub': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Diner': 1, 'Bar': 1, 'Americaine': 1}",4.71,4.68,4.68,4.5,0.25,0.36,2.36
94169,changrosarey,2015,3,2,None,None,suisse,"{'Restauration_rapide': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Asiatique': 1, 'Americaine': 1}",3.81,3.5,3.81,3.06,2.75,0.12,1.88
94228,875rafaelh,2013,31,8,None,None,suisse,"{'Europeenne': 9, 'Italienne': 6, 'Mediterraneenne': 5, 'Francaise': 3, 'Pizza': 2, 'Mexicaine': 2, 'Latino': 2, 'Italie_du_Sud': 2, 'Amerique_centrale': 2, 'Suisse': 1, 'Sicilienne': 1, 'Restauration_rapide': 1, 'Napolitaine': 1, 'Lombarde': 1, 'Italie_du_Nord': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Campanie': 1, 'Asiatique': 1, 'Americaine': 1}",4.09,4.2,3.93,3.81,2.96,0.0,2.16
94232,Zizoutop,2014,44,51,25-34,F,suisse,"{'Thai': 2, 'Mediterraneenne': 2, 'Francaise': 2, 'Europeenne': 2, 'Asiatique': 2, 'Peruvienne': 1, 'Pizza': 1, 'Libanaise': 1, 'Latino': 1, 'Italienne': 1}",3.85,4.13,3.98,3.73,2.4,0.0,1.83
94238,Chalana1105,2014,57,21,None,None,suisse,"{'Europeenne': 23, 'Italienne': 16, 'Mediterraneenne': 12, 'Pizza': 10, 'Francaise': 7, 'Suisse': 4, 'Restauration_rapide': 3, 'Portugaise': 3, 'Bar': 2, 'Asiatique': 2, 'Americaine': 2, 'Toscane': 1, 'Sushi': 1, 'Steakhouse': 1, 'Saine': 1, 'Perse': 1, 'Napolitaine': 1, 'Moderne': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Italie_du_Centre': 1, 'Europe_centrale': 1, 'Espagnole': 1, 'Chinoise': 1, 'Campanie': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1}",3.77,3.82,3.71,3.53,2.98,0.06,1.99
94244,Funny C,2012,20,10,None,None,suisse,"{'Europeenne': 4, 'Mediterraneenne': 3, 'Italienne': 3, 'Pizza': 2, 'Italie_du_Sud': 2, 'Toscane': 1, 'Thai': 1, 'Suisse': 1, 'Sicilienne': 1, 'Sarde': 1, 'Romana': 1, 'Napolitaine': 1, 'Latium': 1, 'Italie_du_Centre': 1, 'Campanie': 1, 'Asiatique': 1, 'Americaine': 1}",4.3,4.39,4.3,3.91,4.0,0.0,2.0
94248,Val545,2013,5,18,25-34,H,suisse,"{'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Americaine': 1}",3.94,4.22,4.0,3.72,4.0,0.0,2.0
94250,Manathea,2013,27,14,None,None,None,"{'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Americaine': 1}",4.0,4.25,4.0,3.75,4.0,0.0,2.0
94256,"henmanfanDerby, ",2012,201,75,35-49,F,royaume-uni,{'Americaine': 1},4.5,4.5,4.0,4.0,4.0,0.0,2.0
94296,Family112233,2010,123,166,None,None,suisse,"{'Europeenne': 2, 'Suisse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Francaise': 1}",3.85,4.04,4.04,3.85,3.35,0.0,2.0
94317,k b,2016,13,11,None,None,france,"{'Francaise': 2, 'Suisse': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Europeenne': 1}",3.7,3.8,3.7,3.6,1.6,0.0,1.8
94332,Partonsmarcher,2012,22,7,None,None,espagne,"{'Europeenne': 4, 'Francaise': 3, 'Thai': 1, 'Sushi': 1, 'Suisse': 1, 'Steakhouse': 1, 'Moderne': 1, 'Italienne': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1, 'Americaine': 1}",3.69,3.43,3.19,2.93,2.43,0.19,1.9
94340,Fleur_Sucree99,2018,4,2,None,None,None,"{'Francaise': 2, 'Europeenne': 2, 'Suisse': 1, 'Internationale': 1, 'Bar': 1, 'Americaine': 1}",4.28,4.39,4.25,3.89,4.11,0.0,2.28
94347,Ekke68,2009,79,100,35-49,F,suisse,"{'Europeenne': 17, 'Francaise': 10, 'Suisse': 7, 'Italienne': 6, 'Asiatique': 5, 'Mediterraneenne': 4, 'Pizza': 3, 'Japonaise': 2, 'Internationale': 2, 'Fusion': 2, 'Saine': 1, 'Restauration_rapide': 1, 'Napolitaine': 1, 'Moderne': 1, 'Italie_du_Sud': 1, 'Indienne': 1, 'Diner': 1, 'Chinoise': 1, 'Campanie': 1, 'Bar': 1, 'Bangladaise': 1, 'Americaine': 1}",4.08,4.1,4.12,3.68,3.94,0.25,2.37
94353,idakoko,2015,22,14,None,None,suisse,"{'Europeenne': 4, 'Francaise': 3, 'Suisse': 2, 'Pizza': 1, 'Napolitaine': 1, 'Italienne': 1, 'Italie_du_Sud': 1, 'Campanie': 1, 'Americaine': 1}",4.22,4.33,4.25,3.83,4.0,0.22,2.22
94385,Genf1205,2011,23,18,35-49,H,suisse,"{'Francaise': 4, 'Europeenne': 4, 'Suisse': 2, 'Restauration_rapide': 1, 'Bar': 1, 'Americaine': 1}",3.93,3.43,3.43,3.13,3.2,0.0,2.13
94408,Philie4u,2009,88,269,25-34,H,france,"{'Suisse': 2, 'Francaise': 2, 'Europeenne': 2, 'Steakhouse': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
94415,dickj466,2013,21,10,None,None,suisse,"{'Europeenne': 5, 'Suisse': 2, 'Internationale': 2, 'Francaise': 2, 'Saine': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Fusion': 1, 'Brasserie_gastronomique': 1, 'Americaine': 1, 'Africaine': 1}",4.58,2.6,2.5,2.23,1.67,0.0,1.58
94433,Jeal M,2019,12,2,None,None,suisse,"{'Europeenne': 3, 'Asiatique': 3, 'Sushi': 2, 'Mediterraneenne': 2, 'Japonaise': 2, 'Francaise': 2, 'Americaine': 2, 'Traiteur': 1, 'Thai': 1, 'Suisse': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Peruvienne': 1, 'Pizza': 1, 'Moderne': 1, 'Libanaise': 1, 'Italienne': 1, 'Grecque': 1, 'Diner': 1, 'Canadienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1, 'Bar': 1}",4.23,3.87,3.7,3.45,2.06,0.23,2.12
94434,1219sabineg,2015,28,34,None,None,suisse,"{'Europeenne': 7, 'Francaise': 6, 'Mediterraneenne': 5, 'Libanaise': 3, 'Italienne': 3, 'Indienne': 3, 'Asiatique': 3, 'Americaine': 3, 'Restauration_rapide': 2, 'Pizza': 2, 'Tunisienne': 1, 'Thai': 1, 'Suisse': 1, 'Steakhouse': 1, 'Saine': 1, 'Pub': 1, 'Pakistanaise': 1, 'Napolitaine': 1, 'Marocaine': 1, 'Italie_du_Sud': 1, 'Chinoise': 1, 'Campanie': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar': 1}",3.97,4.07,3.99,3.67,3.09,0.05,2.03
94451,AryaSachi,2017,13,1,None,None,suisse,"{'Asiatique': 5, 'Restauration_rapide': 2, 'Mediterraneenne': 2, 'Europeenne': 2, 'Chinoise': 2, 'Americaine': 2, 'Soupes': 1, 'Pizza': 1, 'Napolitaine': 1, 'Mexicaine': 1, 'Libanaise': 1, 'Japonaise': 1, 'Italienne': 1, 'Italie_du_Sud': 1, 'Indienne': 1, 'Espagnole': 1, 'Coreenne': 1, 'Campanie': 1, 'Bar': 1, 'Amerique_centrale': 1}",3.98,4.15,4.03,3.69,2.53,0.0,1.76
94459,Jaja27,2010,53,144,50-64,F,suisse,"{'Europeenne': 9, 'Francaise': 6, 'Asiatique': 4, 'Suisse': 3, 'Thai': 2, 'Saine': 2, 'Mediterraneenne': 2, 'Soupes': 1, 'Pub': 1, 'Libanaise': 1, 'Italienne': 1, 'Internationale': 1, 'Indienne': 1, 'Chinoise': 1, 'Cafe': 1, 'Britannique': 1, 'Bar': 1, 'Africaine': 1}",3.86,3.51,3.48,3.21,2.99,0.0,1.84
94460,Mossaz P,2011,3,6,None,None,None,"{'Francaise': 2, 'Europeenne': 2, 'Suisse': 1, 'Steakhouse': 1, 'Mediterraneenne': 1, 'Libanaise': 1, 'Americaine': 1}",4.0,4.17,4.0,3.67,2.83,0.33,2.67
94464,sosomicro,2012,14,93,35-49,F,france,"{'Francaise': 3, 'Europeenne': 3, 'Suisse': 1, 'Restauration_rapide': 1, 'Mediterraneenne': 1, 'Libanaise': 1, 'Italienne': 1, 'Grillades': 1, 'Diner': 1, 'Coreenne': 1, 'Asiatique': 1, 'Americaine': 1}",3.86,3.88,3.94,3.44,3.33,0.12,2.0
94475,AmbreM_13,2013,144,39,None,None,singapour,"{'Europeenne': 11, 'Francaise': 8, 'Bar': 4, 'Mediterraneenne': 3, 'Suisse': 2, 'Pizza': 2, 'Libanaise': 2, 'Italienne': 2, 'Toscane': 1, 'Sicilienne': 1, 'Mexicaine': 1, 'Italie_du_Sud': 1, 'Italie_du_Centre': 1, 'Internationale': 1, 'Grillades': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1, 'Americaine': 1}",3.91,3.98,3.75,3.64,3.91,0.0,1.93
94479,Erika G,2014,168,177,None,None,suisse,"{'Europeenne': 9, 'Asiatique': 8, 'Mediterraneenne': 5, 'Indienne': 5, 'Suisse': 4, 'Saine': 4, 'Francaise': 4, 'Thai': 3, 'Japonaise': 3, 'Sushi': 2, 'Restauration_rapide': 2, 'Libanaise': 2, 'Italienne': 2, 'Europe_centrale': 2, 'Cafe': 2, 'Bar': 2, 'Americaine': 2, 'Vietnamienne': 1, 'Peruvienne': 1, 'Moderne': 1, 'Latino': 1, 'Internationale': 1, 'Hawaienne': 1, 'Espagnole': 1, 'Chinoise': 1, 'Bar_a_vins': 1, 'Bar_a_bieres': 1}",4.13,4.25,4.03,3.72,2.29,0.04,1.99
94495,FtineF,2018,9,6,None,None,espagne,"{'Restauration_rapide': 1, 'Francaise': 1, 'Europeenne': 1, 'Americaine': 1}",4.33,4.42,4.42,4.33,0.67,0.0,1.17
94502,kloklo23,2007,27,15,None,None,suisse,"{'Europeenne': 11, 'Francaise': 7, 'Suisse': 3, 'Italienne': 2, 'Asiatique': 2, 'Thai': 1, 'Mediterraneenne': 1, 'Internationale': 1, 'Bar': 1}",4.13,4.25,4.17,3.94,3.08,0.14,2.24
94508,782jog,2015,30,15,None,None,suisse,"{'Europeenne': 4, 'Italienne': 3, 'Francaise': 3, 'Americaine': 3, 'Restauration_rapide': 2, 'Pizza': 2, 'Mediterraneenne': 2, 'Mexicaine': 2, 'Amerique_centrale': 2, 'Latino': 1, 'Asiatique': 1}",3.73,3.03,3.08,2.9,0.98,0.0,1.67
94530,LV1971,2013,39,114,None,None,thailande,"{'Europeenne': 4, 'Suisse': 3, 'Restauration_rapide': 2, 'Francaise': 2, 'Asiatique': 2, 'Sushi': 1, 'Saine': 1, 'Japonaise': 1, 'Internationale': 1, 'Cafe': 1, 'Americaine': 1}",4.08,3.98,3.98,3.56,3.27,0.19,2.27
