,username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
299200,Teomatix,2016,1,1,None,None,suisse,"{'Suisse': 1, 'Steakhouse': 1, 'Europeenne': 1}",4.5,4.5,4.0,3.5,3.5,0.0,2.0
299201,JeanneM1542,2016,2,2,None,None,None,"{'Suisse': 1, 'Steakhouse': 1, 'Europeenne': 1}",4.5,4.5,4.0,3.5,3.5,0.0,2.0
299202,Matgrat,2016,2,2,None,None,suisse,"{'Suisse': 1, 'Steakhouse': 1, 'Europeenne': 1}",4.5,4.5,4.0,3.5,3.5,0.0,2.0
299203,Siempre B,2013,1,0,None,None,None,"{'Suisse': 1, 'Steakhouse': 1, 'Europeenne': 1}",4.5,4.5,4.0,3.5,3.5,0.0,2.0
299264,HopExcellence,2019,7,3,None,None,suisse,"{'Mediterraneenne': 1, 'Italienne': 1}",3.5,3.5,3.5,3.5,0.0,0.0,2.0
299291,Michael M,2015,2,2,None,None,None,"{'Suisse': 1, 'Steakhouse': 1, 'Francaise': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
299385,Datasa1,2015,9,6,None,None,None,"{'Europeenne': 5, 'Suisse': 4, 'Francaise': 3, 'Italienne': 2, 'Grillades': 2, 'Pizza': 1, 'Mediterraneenne': 1, 'Indienne': 1, 'Bar': 1}",4.09,4.09,4.09,3.83,1.79,0.0,2.0
299484,Connector704692tz,2017,2,2,None,None,None,"{'Europeenne': 2, 'Suisse': 1, 'Portugaise': 1, 'Italienne': 1, 'Francaise': 1, 'Bresilienne': 1, 'Australienne': 1}",2.83,2.83,3.33,2.33,0.0,0.0,2.0
299523,clement2017,2017,4,5,None,None,suisse,{'Francaise': 1},3.58,4.5,3.88,4.5,0.0,0.0,2.0
299582,Organdi1952,2012,151,98,None,None,suisse,"{'Suisse': 3, 'Europeenne': 3, 'Diner': 2, 'Europe_centrale': 1, 'Autochtone': 1, 'Allemande': 1}",4.19,1.23,1.38,1.23,0.0,0.0,1.23
299692,andreapicArbedo-,2016,20,21,None,None,suisse,"{'Italienne': 2, 'Thai': 1, 'Pub': 1, 'Pizza': 1, 'Cafe': 1, 'Bar': 1}",3.69,1.12,1.12,1.0,0.0,0.0,2.0
299733,InViaggio2019ovunque,2019,1,1,None,None,None,"{'Pub': 1, 'Pizza': 1, 'Italienne': 1, 'Bar': 1}",1.5,0.0,0.0,0.0,0.0,0.0,2.0
299734,grana1955,2018,1,1,None,None,italie,"{'Pub': 1, 'Pizza': 1, 'Italienne': 1, 'Bar': 1}",1.5,0.0,0.0,0.0,0.0,0.0,2.0
299735,Paolo1960Marano ,2018,1,1,None,None,italie,"{'Pub': 1, 'Pizza': 1, 'Italienne': 1, 'Bar': 1}",1.5,0.0,0.0,0.0,0.0,0.0,2.0
299736,PattyN251,2017,2,3,None,None,None,"{'Pub': 1, 'Pizza': 1, 'Italienne': 1, 'Bar': 1}",1.5,0.0,0.0,0.0,0.0,0.0,2.0
299737,alfapower,2008,65,90,35-49,H,suisse,"{'Pub': 1, 'Pizza': 1, 'Italienne': 1, 'Bar': 1}",1.5,0.0,0.0,0.0,0.0,0.0,2.0
299738,saracolchero,2017,1,1,None,None,suisse,"{'Pub': 1, 'Pizza': 1, 'Italienne': 1, 'Bar': 1}",1.5,0.0,0.0,0.0,0.0,0.0,2.0
299754,GrAv3n,2009,85,157,25-34,H,suisse,"{'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.0,4.5,4.5,4.0,4.0,0.0,2.0
299848,dorabK6955DY,2022,1,1,None,None,None,"{'Steakhouse': 1, 'Moderne': 1, 'Fusion': 1, 'Europeenne': 1, 'Argentine': 1}",4.5,4.5,4.5,4.0,4.0,0.0,3.0
299849,638laurentf,2014,53,32,None,None,france,"{'Steakhouse': 1, 'Moderne': 1, 'Fusion': 1, 'Europeenne': 1, 'Argentine': 1}",4.5,4.5,4.5,4.0,4.0,0.0,3.0
299850,jchenguely,2019,1,1,None,None,None,"{'Steakhouse': 1, 'Moderne': 1, 'Fusion': 1, 'Europeenne': 1, 'Argentine': 1}",4.5,4.5,4.5,4.0,4.0,0.0,3.0
299851,Sylvieat68,2019,2,2,None,None,None,"{'Steakhouse': 1, 'Moderne': 1, 'Fusion': 1, 'Europeenne': 1, 'Argentine': 1}",4.5,4.5,4.5,4.0,4.0,0.0,3.0
299852,135odia,2014,1,2,None,None,suisse,"{'Steakhouse': 1, 'Moderne': 1, 'Fusion': 1, 'Europeenne': 1, 'Argentine': 1}",4.5,4.5,4.5,4.0,4.0,0.0,3.0
299853,IsabelA1922,2012,4,79,None,None,None,"{'Steakhouse': 1, 'Moderne': 1, 'Fusion': 1, 'Europeenne': 1, 'Argentine': 1}",4.5,4.5,4.5,4.0,4.0,0.0,3.0
299854,Seaside16147694968,2021,1,1,None,None,suisse,"{'Steakhouse': 1, 'Moderne': 1, 'Fusion': 1, 'Europeenne': 1, 'Argentine': 1}",4.5,4.5,4.5,4.0,4.0,0.0,3.0
299855,DarioS4488,2017,1,1,None,None,suisse,"{'Steakhouse': 1, 'Moderne': 1, 'Fusion': 1, 'Europeenne': 1, 'Argentine': 1}",4.5,4.5,4.5,4.0,4.0,0.0,3.0
299856,lepetitgourmet84,2019,2,2,None,None,suisse,"{'Europeenne': 2, 'Suisse': 1, 'Steakhouse': 1, 'Moderne': 1, 'Fusion': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1, 'Argentine': 1}",4.5,4.5,4.5,4.0,4.3,0.6,3.0
299857,_cl77_simplyclean,2019,1,1,None,None,None,"{'Steakhouse': 1, 'Moderne': 1, 'Fusion': 1, 'Europeenne': 1, 'Argentine': 1}",4.5,4.5,4.5,4.0,4.0,0.0,3.0
299858,Amin D,2018,1,1,None,None,None,"{'Steakhouse': 1, 'Moderne': 1, 'Fusion': 1, 'Europeenne': 1, 'Argentine': 1}",4.5,4.5,4.5,4.0,4.0,0.0,3.0
299859,mikaelbonnaud,2015,11,6,None,None,suisse,"{'Steakhouse': 1, 'Moderne': 1, 'Fusion': 1, 'Europeenne': 1, 'Argentine': 1}",4.5,4.5,4.5,4.0,4.0,0.0,3.0
299860,AlloManfred,2013,2,4,None,None,suisse,"{'Steakhouse': 1, 'Moderne': 1, 'Fusion': 1, 'Europeenne': 1, 'Argentine': 1}",4.5,4.5,4.5,4.0,4.0,0.0,3.0
299861,lasuisseauresto,2016,2,2,None,None,suisse,"{'Steakhouse': 1, 'Moderne': 1, 'Fusion': 1, 'Europeenne': 1, 'Argentine': 1}",4.5,4.5,4.5,4.0,4.0,0.0,3.0
299862,kinderfire,2011,25,51,35-49,H,suisse,"{'Europeenne': 5, 'Suisse': 3, 'Francaise': 3, 'Steakhouse': 1, 'Pizza': 1, 'Moderne': 1, 'Italienne': 1, 'Fusion': 1, 'Europe_centrale': 1, 'Argentine': 1}",4.18,4.26,4.13,3.95,4.11,0.0,2.47
299863,670simonad,2016,2,2,None,None,None,"{'Steakhouse': 1, 'Moderne': 1, 'Fusion': 1, 'Europeenne': 1, 'Argentine': 1}",4.5,4.5,4.5,4.0,4.0,0.0,3.0
299864,monikam878,2016,1,1,None,None,None,"{'Steakhouse': 1, 'Moderne': 1, 'Fusion': 1, 'Europeenne': 1, 'Argentine': 1}",4.5,4.5,4.5,4.0,4.0,0.0,3.0
299865,Bridget-3109,2015,2,2,None,None,suisse,"{'Steakhouse': 1, 'Moderne': 1, 'Fusion': 1, 'Europeenne': 1, 'Argentine': 1}",4.5,4.5,4.5,4.0,4.0,0.0,3.0
299866,NenoyNena,2015,1,1,None,None,suisse,"{'Steakhouse': 1, 'Moderne': 1, 'Fusion': 1, 'Europeenne': 1, 'Argentine': 1}",4.5,4.5,4.5,4.0,4.0,0.0,3.0
299867,stefano4577625,2015,1,2,None,None,suisse,"{'Steakhouse': 1, 'Moderne': 1, 'Fusion': 1, 'Europeenne': 1, 'Argentine': 1}",4.5,4.5,4.5,4.0,4.0,0.0,3.0
299868,dexter2b,2011,30,168,35-49,H,france,"{'Steakhouse': 1, 'Moderne': 1, 'Fusion': 1, 'Europeenne': 1, 'Argentine': 1}",4.5,4.5,4.5,4.0,4.0,0.0,3.0
299869,penthaz,2015,3,3,None,None,None,"{'Steakhouse': 1, 'Moderne': 1, 'Fusion': 1, 'Europeenne': 1, 'Argentine': 1}",4.5,4.5,4.5,4.0,4.0,0.0,3.0
299870,Corabra,2014,1,1,None,None,None,"{'Steakhouse': 1, 'Moderne': 1, 'Fusion': 1, 'Europeenne': 1, 'Argentine': 1}",4.5,4.5,4.5,4.0,4.0,0.0,3.0
299871,Cybergabs_98,2009,4,55,35-49,H,None,"{'Steakhouse': 1, 'Moderne': 1, 'Fusion': 1, 'Europeenne': 1, 'Argentine': 1}",4.5,4.5,4.5,4.0,4.0,0.0,3.0
299872,nforlavigny,2011,34,13,65+,H,None,"{'Steakhouse': 1, 'Moderne': 1, 'Fusion': 1, 'Europeenne': 1, 'Argentine': 1}",4.5,4.5,4.5,4.0,4.0,0.0,3.0
299873,V9826OE_,2012,7,97,None,None,None,"{'Steakhouse': 1, 'Moderne': 1, 'Fusion': 1, 'Europeenne': 1, 'Argentine': 1}",4.5,4.5,4.5,4.0,4.0,0.0,3.0
299874,Manuel C,2013,36,127,35-49,H,suisse,"{'Steakhouse': 1, 'Moderne': 1, 'Fusion': 1, 'Europeenne': 1, 'Argentine': 1}",4.5,4.5,4.5,4.0,4.0,0.0,3.0
299949,BackPacker819829,2018,46,28,None,None,france,"{'Francaise': 6, 'Steakhouse': 2, 'Grillades': 2, 'Europeenne': 2, 'Bar': 2, 'Americaine': 2, 'Pub': 1, 'Cafe': 1}",3.72,3.8,3.78,3.7,2.22,0.0,2.0
300000,ineige38,2015,3,4,None,None,None,"{'Thai': 1, 'Suisse': 1, 'Steakhouse': 1, 'Latino': 1, 'Francaise': 1, 'Europeenne': 1, 'Asiatique': 1, 'Argentine': 1}",4.33,4.5,4.33,4.33,2.67,0.0,2.0
300283,Mtb2004,2014,43,29,None,None,france,"{'Francaise': 3, 'Europeenne': 3, 'Turque': 1}",4.16,4.39,4.29,4.16,1.18,0.0,2.26
300287,juckinus,2017,15,11,None,None,suisse,{},4.0,0.0,0.0,0.0,0.0,0.0,0.0
300288,laila878,2015,1,1,None,None,suisse,{},4.0,0.0,0.0,0.0,0.0,0.0,0.0
300289,BlackW114,2016,4,2,None,None,None,{},4.0,0.0,0.0,0.0,0.0,0.0,0.0
300318,steve_evelynlinder,2015,17,15,35-49,F,suisse,"{'Europeenne': 2, 'Suisse': 1, 'Portugaise': 1, 'Italienne': 1, 'Bresilienne': 1}",4.1,4.3,4.6,4.2,0.0,0.0,1.6
300354,Alex B,2014,15,52,None,None,australie,"{'Internationale': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
300519,Daniele G,2012,176,219,50-64,H,suisse,{},3.0,0.0,0.0,0.0,0.0,0.0,0.0
300623,Peter N,2015,6,7,None,None,suisse,{},2.5,0.0,0.0,0.0,0.0,0.0,0.0
300706,Happiness49194384284,2022,1,1,None,None,None,{},4.0,3.5,4.0,3.0,0.0,0.0,2.0
300707,33h_l_nel,2019,1,1,None,None,None,{},4.0,3.5,4.0,3.0,0.0,0.0,2.0
300708,parisienne_GL,2017,7,6,None,None,france,{},4.0,3.5,4.0,3.0,0.0,0.0,2.0
300709,Voyageur22140,2019,1,1,None,None,None,{},4.0,3.5,4.0,3.0,0.0,0.0,2.0
300710,445s_verinej,2020,1,1,None,None,None,{},4.0,3.5,4.0,3.0,0.0,0.0,2.0
300711,O9293QKpatriciac,2017,2,2,None,None,None,{},4.0,3.5,4.0,3.0,0.0,0.0,2.0
300712,mr_phil_p82,2019,1,1,None,None,suisse,{},4.0,3.5,4.0,3.0,0.0,0.0,2.0
300713,roms934,2016,2,2,None,None,None,{},4.0,3.5,4.0,3.0,0.0,0.0,2.0
300714,jmpaysdegex,2019,1,1,None,None,france,{},4.0,3.5,4.0,3.0,0.0,0.0,2.0
300715,FrancoisNavaro,2019,1,1,None,None,None,{},4.0,3.5,4.0,3.0,0.0,0.0,2.0
300716,corinner607,2015,9,5,None,None,suisse,{},4.0,3.5,4.0,3.0,0.0,0.0,2.0
300717,Enara30,2018,1,1,None,None,suisse,{},4.0,3.5,4.0,3.0,0.0,0.0,2.0
300718,Elena01210,2018,1,1,None,None,suisse,{},4.0,3.5,4.0,3.0,0.0,0.0,2.0
300719,didierlathuile65,2018,1,1,None,None,france,{},4.0,3.5,4.0,3.0,0.0,0.0,2.0
300720,chrysbarbier,2018,1,1,None,None,france,{},4.0,3.5,4.0,3.0,0.0,0.0,2.0
300721,manono774,2018,9,7,None,None,france,{},4.0,3.5,4.0,3.0,0.0,0.0,2.0
300722,764ahl,2017,1,1,None,None,france,{},4.0,3.5,4.0,3.0,0.0,0.0,2.0
300723,fredo21200,2018,2,2,None,None,None,{},4.0,3.5,4.0,3.0,0.0,0.0,2.0
300724,ChachaDte,2018,3,3,None,None,None,{},4.0,3.5,4.0,3.0,0.0,0.0,2.0
300725,Doula08,2008,4,4,None,None,None,{},4.0,3.5,4.0,3.0,0.0,0.0,2.0
300726,JohnKH_2013,2013,9,68,None,None,suisse,{},4.0,3.5,4.0,3.0,0.0,0.0,2.0
301217,denag2022,2022,1,1,None,None,None,{'Turque': 1},4.0,0.0,0.0,0.0,0.0,0.0,0.0
301218,djk78173,2017,48,31,None,None,suisse,{'Turque': 1},4.0,0.0,0.0,0.0,0.0,0.0,0.17
301225,marcm011170,2014,85,42,None,None,france,"{'Diner': 1, 'Americaine': 1}",3.5,3.5,3.5,3.0,3.5,0.0,2.0
301510,Sylvain88800,2022,1,1,None,None,None,"{'Pizza': 1, 'Francaise': 1, 'Europeenne': 1}",3.5,0.0,0.0,0.0,0.0,0.0,2.0
301511,florencee709,2020,1,1,None,None,None,"{'Pizza': 1, 'Francaise': 1, 'Europeenne': 1}",3.5,0.0,0.0,0.0,0.0,0.0,2.0
301592,salisaegeWest ,2017,4,3,None,None,canada,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
301610,mamieodile2022,2022,2,2,None,None,None,"{'Pub': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1, 'Bar': 1, 'Allemande': 1}",5.0,0.0,0.0,0.0,0.0,0.0,0.0
301611,FL57AU,2020,4,4,None,None,None,"{'Pub': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1, 'Bar': 1, 'Allemande': 1}",5.0,0.0,0.0,0.0,0.0,0.0,0.0
301848,hft25,2018,15,10,None,None,france,"{'Francaise': 4, 'Turque': 1, 'Tunisienne': 1, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Mediterraneenne': 1, 'Marocaine': 1, 'Grillades': 1, 'Europeenne': 1, 'Americaine': 1}",4.23,3.2,3.28,3.28,1.8,0.0,1.47
301849,natacharomainv,2017,13,4,None,None,france,"{'Francaise': 8, 'Europeenne': 6, 'Bar': 2, 'Steakhouse': 1, 'Grillades': 1, 'Cafe': 1, 'Americaine': 1}",3.68,3.36,3.29,3.29,2.72,0.0,1.87
301924,bolo2016,2015,12,7,None,None,france,"{'Francaise': 5, 'Europeenne': 2, 'Turque': 1, 'Sushi': 1, 'Suisse': 1, 'Steakhouse': 1, 'Japonaise': 1, 'Grillades': 1, 'Diner': 1, 'Asiatique': 1, 'Americaine': 1}",3.94,3.59,3.59,3.5,1.76,0.0,1.7
301926,Laurine0504,2014,10,8,None,None,None,"{'Francaise': 3, 'Suisse': 1, 'Steakhouse': 1, 'Grillades': 1, 'Europeenne': 1, 'Diner': 1}",4.08,4.25,4.38,4.25,2.75,0.42,2.42
302049,LeCanadair,2017,14,10,None,None,france,"{'Europeenne': 2, 'Mediterraneenne': 1, 'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1, 'Francaise': 1}",4.5,4.5,4.75,4.0,3.5,0.5,2.5
302328,Florette L,2015,6,4,None,None,None,"{'Francaise': 4, 'Europeenne': 2, 'Americaine': 2, 'Steakhouse': 1, 'Pub': 1, 'Grillades': 1, 'Bar': 1}",3.86,3.86,3.86,3.86,3.89,0.28,2.5
302553,renardet,2015,93,49,35-49,F,france,"{'Francaise': 3, 'Steakhouse': 1, 'Grillades': 1, 'Europeenne': 1}",3.67,3.33,3.83,3.5,2.33,0.0,2.0
302649,schweps57,2012,83,50,50-64,H,france,"{'Francaise': 4, 'Steakhouse': 2, 'Grillades': 2, 'Europeenne': 1, 'Americaine': 1}",3.87,3.87,3.9,3.87,2.8,0.0,2.0
302653,vanessarM2315VI,2015,32,18,None,None,belgique,"{'Francaise': 3, 'Italienne': 2, 'Europeenne': 2, 'Steakhouse': 1, 'Pizza': 1, 'Grillades': 1, 'Europe_centrale': 1, 'Americaine': 1, 'Allemande': 1}",4.0,4.14,4.03,4.14,2.0,0.0,1.72
302735,pmirmand,2016,35,28,None,None,france,"{'Francaise': 3, 'Europeenne': 2, 'Steakhouse': 1, 'Grillades': 1, 'Americaine': 1}",4.23,4.23,4.23,4.05,2.77,0.0,2.0
302741,NoonJ56,2015,10,7,None,None,france,"{'Francaise': 2, 'Steakhouse': 1, 'Grillades': 1, 'Europeenne': 1}",3.75,3.75,4.0,3.5,1.75,0.0,2.0
302943,bryano471,2015,8,8,None,None,suisse,{'Pizza': 1},3.5,0.0,0.0,0.0,0.0,0.0,0.0
303672,Magalie A,2016,8,7,None,None,None,"{'Steakhouse': 1, 'Mexicaine': 1, 'Americaine': 1}",3.0,3.5,3.5,3.0,0.0,0.0,2.0
303673,Alouna A,2016,2,1,None,None,None,"{'Steakhouse': 2, 'Mexicaine': 2, 'Americaine': 2}",3.0,3.5,3.5,3.0,0.0,0.0,2.0
303674,Adrian B,2015,13,119,None,None,suisse,"{'Steakhouse': 1, 'Mexicaine': 1, 'Americaine': 1}",3.0,3.5,3.5,3.0,0.0,0.0,2.0
303675,Eyal_AsherHod ,2013,438,132,35-49,H,israel,"{'Steakhouse': 1, 'Mexicaine': 1, 'Americaine': 1}",3.0,3.5,3.5,3.0,0.0,0.0,2.0
303747,garymc31,2015,54,22,50-64,H,afrique du sud,"{'Europeenne': 2, 'Suisse': 1, 'Steakhouse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europe_centrale': 1}",3.75,4.0,3.75,3.5,1.75,0.0,2.0
303764,castymaa,2008,57,344,35-49,H,singapour,"{'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1}",3.5,3.5,3.5,3.5,4.0,0.0,2.0
303803,alenunes2019,2015,34,21,None,None,suisse,{'Cafe': 1},4.5,4.5,4.5,4.5,4.0,0.0,1.0
304024,TaniaK870,2018,9,110,None,None,suisse,{'Steakhouse': 1},4.5,4.5,4.5,4.0,0.0,0.0,2.0
304032,Simone M,2015,2,2,None,None,suisse,{},5.0,0.0,0.0,0.0,0.0,0.0,0.0
304086,tidir,2013,6,6,None,None,suisse,"{'Suisse': 1, 'Europe_centrale': 1, 'Autrichienne': 1, 'Americaine': 1}",4.17,0.0,0.0,0.0,0.0,0.0,0.67
304319,Z_Fab_Z,2014,25,14,35-49,H,france,"{'Francaise': 3, 'Europeenne': 2}",4.21,4.54,4.21,4.39,1.61,0.0,2.0
304323,EricF3451,2017,1,1,None,None,None,"{'Suisse': 1, 'Europeenne': 1}",5.0,5.0,4.5,4.5,0.0,0.0,2.0
304324,ivoPhone,2016,2,2,None,None,suisse,"{'Suisse': 1, 'Europeenne': 1}",5.0,5.0,4.5,4.5,0.0,0.0,2.0
304325,alex645xx,2010,3,154,None,None,espagne,"{'Suisse': 1, 'Europeenne': 1}",5.0,5.0,4.5,4.5,0.0,0.0,2.0
304326,"juuulioLondres, ",2015,76,40,None,None,royaume-uni,"{'Suisse': 1, 'Europeenne': 1}",5.0,5.0,4.5,4.5,0.0,0.0,2.0
304356,"cecilececileLondres, ",2010,1,2,50-64,F,royaume-uni,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.5,5.0,4.5,4.5,0.0,0.0,2.0
304357,makadaluAlice ,2009,105,316,35-49,H,australie,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.5,5.0,4.5,4.5,0.0,0.0,2.0
304425,luckylucsa,2016,15,12,None,None,None,"{'Suisse': 1, 'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1, 'Europe_centrale': 1}",4.28,4.56,4.28,4.28,1.78,0.56,2.56
304643,xchillsx,2013,81,40,None,None,allemagne,"{'Europeenne': 2, 'Suisse': 1, 'Pub': 1, 'Grillades': 1, 'Bar': 1, 'Autrichienne': 1}",4.5,2.0,2.25,2.0,0.0,0.0,2.0
304729,cosminc804,2013,93,93,None,None,suisse,{},3.5,0.0,0.0,0.0,0.0,0.0,0.0
305056,Francesco P,2015,26,16,None,None,italie,"{'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
305307,RonnyB1119,2018,1,1,None,None,None,{'Suisse': 1},5.0,0.0,0.0,0.0,0.0,0.0,2.0
305308,Luzbuz13,2017,1,2,None,None,suisse,{'Suisse': 1},5.0,0.0,0.0,0.0,0.0,0.0,2.0
305309,BedaR8,2018,1,1,None,None,None,{'Suisse': 1},5.0,0.0,0.0,0.0,0.0,0.0,2.0
305310,michelmfgmarketing,2019,2,2,None,None,suisse,{'Suisse': 1},5.0,0.0,0.0,0.0,0.0,0.0,2.0
305311,13gabifruswil,2016,2,2,None,None,None,{'Suisse': 1},5.0,0.0,0.0,0.0,0.0,0.0,2.0
305312,Majka-87,2014,147,193,None,None,belgique,{'Suisse': 1},5.0,0.0,0.0,0.0,0.0,0.0,2.0
305324,ronaldhirsemann,2018,11,5,None,None,suisse,{},4.56,0.0,0.0,0.0,0.0,0.0,0.0
305393,RogerC2998,2016,2,2,None,None,None,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Allemande': 1}",4.0,0.0,0.0,0.0,0.0,0.0,2.0
305394,hawi45,2019,1,1,None,None,suisse,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Allemande': 1}",4.0,0.0,0.0,0.0,0.0,0.0,2.0
305395,875thomasf,2013,3,4,None,None,suisse,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Allemande': 1}",4.0,0.0,0.0,0.0,0.0,0.0,2.0
305682,Rinchen_2222,2019,1,1,None,None,None,"{'Suisse': 1, 'Saine': 1, 'Francaise': 1, 'Europeenne': 1, 'Europe_centrale': 1}",5.0,0.0,0.0,0.0,0.0,0.0,0.0
305706,stefano p,2015,2,3,None,None,None,{'Italienne': 1},3.5,4.0,3.5,3.5,0.0,0.0,1.0
305781,PascalL2184,2013,2,2,None,None,None,"{'Suisse': 1, 'Steakhouse': 1, 'Saine': 1, 'Latino': 1, 'Francaise': 1, 'Europeenne': 1, 'Argentine': 1}",4.5,2.0,2.0,1.78,2.0,0.0,0.89
306423,Kevin M,2018,1,1,None,None,None,"{'Francaise': 1, 'Europeenne': 1}",3.5,3.5,3.5,3.5,3.5,0.0,2.0
308569,MarcoG529,2012,6,6,None,None,suisse,"{'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1}",4.0,4.0,4.0,4.0,4.0,0.0,2.0
308570,tonia67a,2013,2,4,None,None,None,"{'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1}",4.0,4.0,4.0,4.0,4.0,0.0,2.0
308571,sourire_anne,2011,72,52,35-49,F,france,"{'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1}",4.0,4.0,4.0,4.0,4.0,0.0,2.0
308572,swissmiss1,2006,54,28,None,None,suisse,"{'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1}",4.0,4.0,4.0,4.0,4.0,0.0,2.0
308573,domferrara,2007,20,152,None,None,None,"{'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1}",4.0,4.0,4.0,4.0,4.0,0.0,2.0
308574,evita786,2008,18,13,None,None,italie,"{'Italienne': 2, 'Saine': 1, 'Mediterraneenne': 1, 'Lombarde': 1, 'Italie_du_Nord': 1, 'Internationale': 1, 'Europeenne': 1}",4.31,4.31,4.31,4.31,4.31,0.0,2.62
308575,Pete6202,2012,2,53,None,None,None,"{'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1}",4.0,4.0,4.0,4.0,4.0,0.0,2.0
308576,Erwin M,2010,93,48,None,None,espagne,"{'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1}",4.0,4.0,4.0,4.0,4.0,0.0,2.0
308577,curiouspalate,2009,112,89,None,None,None,"{'Italienne': 2, 'Mediterraneenne': 1, 'Lombarde': 1, 'Italie_du_Nord': 1, 'Europeenne': 1}",4.0,4.0,4.0,4.25,2.0,0.0,2.0
308578,Tim_Braum,2016,121,87,None,None,allemagne,"{'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1}",4.0,4.0,4.0,4.0,4.0,0.0,2.0
308579,johang504,2014,16,17,None,None,malte,"{'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1}",4.0,4.0,4.0,4.0,4.0,0.0,2.0
308580,loumaca67Lugano,2009,9,11,None,None,None,"{'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1}",4.0,4.0,4.0,4.0,4.0,0.0,2.0
308581,Chantelle B,2017,2,2,None,None,None,"{'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1}",4.0,4.0,4.0,4.0,4.0,0.0,2.0
308582,800dd,2014,30,18,None,None,None,"{'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1}",4.0,4.0,4.0,4.0,4.0,0.0,2.0
308583,6892cr,2015,76,49,None,None,None,"{'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1}",4.0,4.0,4.0,4.0,4.0,0.0,2.0
308584,Margarita C,2010,13,87,25-34,F,suisse,"{'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1}",4.0,4.0,4.0,4.0,4.0,0.0,2.0
308585,"Tilly1921Londres, ",2014,31,13,None,None,royaume-uni,"{'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1}",4.0,4.0,4.0,4.0,4.0,0.0,2.0
308586,mousiekins,2007,1,35,None,None,suisse,"{'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1}",4.0,4.0,4.0,4.0,4.0,0.0,2.0
308587,456Sylvia,2012,2,2,None,None,belgique,"{'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1}",4.0,4.0,4.0,4.0,4.0,0.0,2.0
308588,kemmeterB 9031 GENT,2010,3,9,None,None,None,"{'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1}",4.0,4.0,4.0,4.0,4.0,0.0,2.0
308589,"Roy HLondres, ",2011,3,3,None,None,royaume-uni,"{'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1}",4.0,4.0,4.0,4.0,4.0,0.0,2.0
308799,Walter L,2009,138,111,50-64,H,royaume-uni,"{'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Fusion': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.0,4.5,4.5,4.0,0.0,0.0,2.0
